"","Var1","Var2","value"
"252","BGD","NZL",0.0856636549872493
"253","LKA","NZL",0.109376068163287
"254","VNM","NZL",0.112544234425061
"255","JAM","NZL",0.0839170926811492
"256","PAN","NZL",0.0698913078218187
"257","TTO","NZL",0.033667009168205
"258","BWA","NZL",0.0307292477342732
"259","ZWE","NZL",0.0960700772799654
"260","LBN","NZL",0.056784178811307
"261","SWE","NOR",0.0349988721335991
"262","SGP","NOR",0.0543549459441041
"263","PRT","NOR",0.0445126578524424
"264","NZL","NOR",0.0560802127672202
"266","NLD","NOR",0.0384674549458331
"267","JPN","NOR",0.107785983585859
"268","ITA","NOR",0.0626778600939622
"269","ISR","NOR",0.0513174082555784
"270","IRL","NOR",0.0452762265532037
"271","HKG","NOR",0.0604215114716833
"272","GBR","NOR",0.0871603412521164
"273","FRA","NOR",0.0455529715630236
"274","FIN","NOR",0.0388965412120326
"275","ESP","NOR",0.0479274394190078
"276","DNK","NOR",0.0327146877601358
"277","DEU","NOR",0.0339043016260023
"278","CHE","NOR",0.0285803711438738
"279","CAN","NOR",0.0203761048658511
"280","BEL","NOR",0.0358845195858948
"281","AUT","NOR",0.0307458792084398
"282","AUS","NOR",0.0605681454884032
"283","ZAF","NOR",0.0145444153435801
"284","TUR","NOR",0.0428561165030513
"285","THA","NOR",0.0789543840097218
"286","SAU","NOR",0.0477162073588022
"287","RUS","NOR",0.121901076474665
"288","POL","NOR",0.0437280312284112
"289","PHL","NOR",0.100235309692197
"290","PER","NOR",0.101134524079673
"291","PAK","NOR",0.0678515770544413
"292","MYS","NOR",0.0650101670376177
"293","MEX","NOR",0.0753864603715431
"294","KOR","NOR",0.0552019317449818
"295","IND","NOR",0.109793536207799
"296","IDN","NOR",0.148713668951781
"297","HUN","NOR",0.0342672800304358
"298","EGY","NOR",0.0687488059573762
"299","CZE","NOR",0.033701244823638
"300","COL","NOR",0.0798620507795779
"301","CHN","NOR",0.222909380080573
"302","CHL","NOR",0.081157373435841
"303","BRA","NOR",0.0901811381293028
"304","ARG","NOR",0.0742209071329734
"305","ISL","NOR",0.0831525219175936
"306","KAZ","NOR",0.156144009229881
"307","ROU","NOR",0.116287475276705
"308","SVN","NOR",0.0228114233968449
"309","BHR","NOR",0.034850570245163
"310","JOR","NOR",0.0472452759391896
"311","OMN","NOR",0.0100318142908759
"312","KEN","NOR",0.117678339952771
"313","NGA","NOR",0.0889357347112546
"314","MUS","NOR",0.0753741331148701
"315","MAR","NOR",0.0224849871737484
"316","TUN","NOR",0.0452317053025679
"317","BGD","NOR",0.141259270359236
"318","LKA","NOR",0.150752455992153
"319","VNM","NOR",0.161047133024137
"320","JAM","NOR",0.0672434507089751
"321","PAN","NOR",0.125971520589039
"322","TTO","NOR",0.0257123038902631
"323","BWA","NOR",0.0294437482168824
"324","ZWE","NOR",0.143017564181273
"325","LBN","NOR",0.0426005423689998
"326","SWE","NLD",0.0174445812697261
"327","SGP","NLD",0.0858936035600316
"328","PRT","NLD",0.00735618324861831
"329","NZL","NLD",0.0863015188230839
"330","NOR","NLD",0.0384674549458331
"332","JPN","NLD",0.0728524128000355
"333","ITA","NLD",0.0249938002576897
"334","ISR","NLD",0.0646142319467008
"335","IRL","NLD",0.0396165768523167
"336","HKG","NLD",0.0455313851825228
"337","GBR","NLD",0.049636203485986
"338","FRA","NLD",0.00808770890535088
"339","FIN","NLD",0.00373053113668331
"340","ESP","NLD",0.0107709648151837
"341","DNK","NLD",0.0122212403680254
"342","DEU","NLD",0.0174311808368018
"343","CHE","NLD",0.0413254664413397
"344","CAN","NLD",0.0284722025597459
"345","BEL","NLD",0.00783203523261011
"346","AUT","NLD",0.0109753736991569
"347","AUS","NLD",0.0970330588354375
"348","ZAF","NLD",0.0317288574487974
"349","TUR","NLD",0.0802891630614301
"350","THA","NLD",0.113005917657113
"351","SAU","NLD",0.0848726819626263
"352","RUS","NLD",0.160368531420498
"353","POL","NLD",0.077719248324349
"354","PHL","NLD",0.13322154141964
"355","PER","NLD",0.137417455297886
"356","PAK","NLD",0.0860803471914806
"357","MYS","NLD",0.101589415933696
"358","MEX","NLD",0.041069417312148
"359","KOR","NLD",0.0678956079133279
"360","IND","NLD",0.144252001002818
"361","IDN","NLD",0.185870143555605
"362","HUN","NLD",0.0444954967708048
"363","EGY","NLD",0.104249993282111
"364","CZE","NLD",0.0675821404467359
"365","COL","NLD",0.117018525383402
"366","CHN","NLD",0.259192311298786
"367","CHL","NLD",0.118313848039665
"368","BRA","NLD",0.127614184687682
"369","ARG","NLD",0.111377381736797
"370","ISL","NLD",0.0446850669717605
"371","KAZ","NLD",0.19357705578826
"372","ROU","NLD",0.154754930222538
"373","SVN","NLD",0.0209737174728372
"374","BHR","NLD",0.0328002816552425
"375","JOR","NLD",0.0644177406241313
"376","OMN","NLD",0.0448149536699736
"377","KEN","NLD",0.142304494228799
"378","NGA","NLD",0.126763762901455
"379","MUS","NLD",0.104525957824859
"380","MAR","NLD",0.0379864041101967
"381","TUN","NLD",0.0123706418978956
"382","BGD","NLD",0.155319752684936
"383","LKA","NLD",0.187908930595977
"384","VNM","NLD",0.194982757783053
"385","JAM","NLD",0.0361402273403786
"386","PAN","NLD",0.153807662243036
"387","TTO","NLD",0.0546431537822013
"388","BWA","NLD",0.0578285246926289
"389","ZWE","NLD",0.179300495399487
"390","LBN","NLD",0.0311138569481618
"391","SWE","JPN",0.0745235156714454
"392","SGP","JPN",0.121812172332631
"393","PRT","JPN",0.0672459603717668
"394","NZL","JPN",0.118517690371769
"395","NOR","JPN",0.107785983585859
"396","NLD","JPN",0.0728524128000355
"398","ITA","JPN",0.0541320681522161
"399","ISR","JPN",0.0956245913619953
"400","IRL","JPN",0.0772916287292867
"401","HKG","JPN",0.0767131269915313
"402","GBR","JPN",0.0367322488921213
"403","FRA","JPN",0.0647647038946846
"404","FIN","JPN",0.0722707119100285
"405","ESP","JPN",0.0730427948528958
"406","DNK","JPN",0.0773890188268279
"407","DEU","JPN",0.0738816819598567
"408","CHE","JPN",0.0812727047878176
"409","CAN","JPN",0.0886081417311776
"410","BEL","JPN",0.0730478960975081
"411","AUT","JPN",0.0775391847931829
"412","AUS","JPN",0.142371743285019
"413","ZAF","JPN",0.101758565962468
"414","TUR","JPN",0.143821525362627
"415","THA","JPN",0.151825346493329
"416","SAU","JPN",0.132966588736317
"417","RUS","JPN",0.224833883528572
"418","POL","JPN",0.142596268226781
"419","PHL","JPN",0.162919459551775
"420","PER","JPN",0.171172827859007
"421","PAK","JPN",0.116470207831057
"422","MYS","JPN",0.143440198934988
"423","MEX","JPN",0.0329069061366636
"424","KOR","JPN",0.104844042564611
"425","IND","JPN",0.182295473909491
"426","IDN","JPN",0.224051548197493
"427","HUN","JPN",0.115789384992163
"428","EGY","JPN",0.141147177911184
"429","CZE","JPN",0.13628700131674
"430","COL","JPN",0.162057593533315
"431","CHN","JPN",0.290415886086471
"432","CHL","JPN",0.160163114210152
"433","BRA","JPN",0.181804372824798
"434","ARG","JPN",0.145299887702515
"435","ISL","JPN",0.0704224619944591
"436","KAZ","JPN",0.246682778428531
"437","ROU","JPN",0.21840328114156
"438","SVN","JPN",0.0924520720947082
"439","BHR","JPN",0.0732414061495683
