"Year","Magnitude","growth","gb","ga","dif","dgrowth_dt","USAMagnitude","ratio","dratio_dt","dratio_dt_mmov","dratio_dt2_mmov","Country","CountryCode"
1991,25540,4.80098481739844,12.4470034899906,4.0719823765885,-8.37502111340208,7.57176381220219,24270,1.05232797692625,3.94435213983992,6.3212848132502,-0.373975889517508,"Denmark","DNK"
1992,28700,12.3727486296006,13.8177136116796,2.13366724915943,-11.6840463625201,-12.8257103020745,25680,1.11760124610592,6.52732691796727,5.74613431903283,-0.575150494217374,"Denmark","DNK"
1993,28570,-0.452961672473868,11.0623677356891,1.99096097006508,-9.071406765624,6.71827493813715,26390,1.08260704812429,-3.49941979816295,2.81008051122994,-2.93605380780289,"Denmark","DNK"
1994,30360,6.26531326566328,8.21083923175855,0.58289332911397,-7.62794590264458,0.98106354593092,27650,1.09801084990958,1.54038017852947,2.5660226355497,-0.244057875680239,"Denmark","DNK"
1995,32560,7.2463768115942,5.73091365400689,-0.706999314958317,-6.4379129689652,-0.458907524124916,29040,1.12121212121212,2.32012713025369,2.16655331368548,-0.399469321864219,"Denmark","DNK"
1996,34770,6.78746928746929,6.10665889531923,0.129335820404371,-5.97732307491486,-5.6945731126059,30270,1.14866204162537,2.74499204132506,1.92668129398251,-0.239872019702974,"Denmark","DNK"
1997,35150,1.09289617486339,5.44468961630219,3.21678436274146,-2.22790525356073,-5.90086203546083,31270,1.12408058842341,-2.45814532019626,0.129586846349801,-1.79709444763271,"Denmark","DNK"
1998,33460,-4.80796586059744,4.0719823765885,6.23880146370593,2.16681908711743,3.61250859819457,32030,1.04464564470809,-7.9434943715323,-0.759228068324069,-0.88881491467387,"Denmark","DNK"
1999,33060,-1.19545726240287,2.13366724915943,7.54126535286367,5.40759810370424,-0.256448363731432,33670,0.981882981882982,-6.27626628251042,-2.32255736053205,-1.56332929220798,"Denmark","DNK"
2000,32580,-1.4519056261343,1.99096097006508,8.33569148879202,6.34473051872695,-2.13925459486017,35960,0.906006674082314,-7.58763078006681,-4.30410894259615,-1.9815515820641,"Denmark","DNK"
2001,31410,-3.59116022099448,0.58289332911397,10.0404720278208,9.45757869870679,1.80828852408266,36710,0.855625170253337,-5.03815038289768,-5.86073742744069,-1.55662848484455,"Denmark","DNK"
2002,30850,-1.78287169691181,-0.706999314958317,10.2242007004404,10.9312000153987,14.4246869319199,37310,0.82685607075851,-2.87690994948272,-5.94449035329799,-0.0837529258572918,"Denmark","DNK"
2003,34750,12.6418152350081,0.129335820404371,8.68687174750877,8.55753592710439,10.0632207362149,39770,0.873774201659542,4.69181309010326,-3.41742886097087,2.52706149232711,"Denmark","DNK"
2004,42640,22.705035971223,3.21678436274146,5.62297502337969,2.40619066063823,-6.35888212506918,43510,0.980004596644449,10.6230394984907,-0.037567704770647,3.37986115620023,"Denmark","DNK"
2005,49610,16.3461538461538,6.23880146370593,3.20945653670424,-3.02934492700169,-8.42436388445258,46190,1.07404200043299,9.40374037885448,3.36070652701361,3.39827423178426,"Denmark","DNK"
2006,53540,7.92178996170127,7.54126535286367,2.43694268862434,-5.10432266423933,-3.81271263633706,47880,1.11821219715957,4.41701967265713,5.25174053812457,1.89103401111096,"Denmark","DNK"
2007,55740,4.10907732536421,8.33569148879202,1.95617034015459,-6.37952114863744,4.23322622684246,48500,1.14927835051546,3.10661533558985,6.44844559513909,1.19670505701451,"Denmark","DNK"
2008,60390,8.34230355220667,10.0404720278208,0.0553996987468842,-9.98507232907387,-8.83907454078094,48980,1.23295222539812,8.36738748826578,7.18356047477159,0.735114879632504,"Denmark","DNK"
2009,60090,-0.496770988574267,10.2242007004404,-0.45677157750349,-10.6809722779439,2.37728355306087,47730,1.25895663104965,2.60044056515325,5.5790406881041,-1.60451978666749,"Denmark","DNK"
2010,61220,1.8805125644866,8.68687174750877,-1.1807672190384,-9.86763896654716,-0.6227536621671,48990,1.24964278424168,-0.931384680797231,3.51201567617375,-2.06702501193034,"Denmark","DNK"
2011,61990,1.2577589023195,5.62297502337969,-0.132470553951405,-5.7554455773311,-1.80623446289379,50570,1.22582558829345,-2.38171959482274,2.15226782267778,-1.35974785349597,"Denmark","DNK"
2012,61650,-0.548475560574286,3.20945653670424,0.631840863162991,-2.57761567354125,3.06266858571622,52770,1.16827743035816,-5.75481579352966,0.37998159685388,-1.7722862258239,"Denmark","DNK"
2013,63200,2.51419302514193,2.43694268862434,0,-2.43694268862434,-1.77052213906598,53950,1.17145505097312,0.317762061496518,-1.22994348849997,-1.60992508535385,"Denmark","DNK"
2014,63670,0.743670886075949,1.95617034015459,0,-1.95617034015459,-5.70676182372319,55860,1.13981382026495,-3.1641230708175,-2.38285621569412,-1.15291272719415,"Denmark","DNK"
2015,60510,-4.96309093764724,0.0553996987468842,0,-0.0553996987468842,0.881121015320356,56750,1.06625550660793,-7.35583136570186,-3.66774555267505,-1.28488933698093,"Denmark","DNK"
2016,58040,-4.08196992232689,-0.45677157750349,0,0.45677157750349,0.894512996069134,57210,1.01450795315504,-5.17475534528868,-4.22635270276824,-0.558607150093189,"Denmark","DNK"
2017,56190,-3.18745692625775,-1.1807672190384,0,1.1807672190384,11.7832924841862,59080,0.951083276912661,-6.34246762423819,-4.34388306890994,-0.117530366141708,"Denmark","DNK"
2018,61020,8.59583555792846,-0.132470553951405,0,0.132470553951405,-3.79413119870197,63170,0.965964856735792,1.48815798231315,-4.10980388474662,0.234079184163328,"Denmark","DNK"
2019,63950,4.80170435922648,0.631840863162991,0,-0.631840863162991,NA,65850,0.971146545178436,0.518168844264344,-3.37334550173025,0.73645838301637,"Denmark","DNK"
1960,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,"Germany","DEU"
1961,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Germany","DEU"
1962,NA,NA,0,NA,NA,NA,3280,NA,NA,NA,NA,"Germany","DEU"
1963,NA,NA,0,NA,NA,NA,3410,NA,NA,NA,NA,"Germany","DEU"
1964,NA,NA,0,NA,NA,NA,3610,NA,NA,NA,NA,"Germany","DEU"
1965,NA,NA,0,NA,NA,NA,3880,NA,NA,NA,NA,"Germany","DEU"
1966,NA,NA,NA,NA,NA,NA,4190,NA,NA,NA,NA,"Germany","DEU"
1967,NA,NA,NA,NA,NA,NA,4370,NA,NA,NA,NA,"Germany","DEU"
1968,NA,NA,NA,NA,NA,NA,4740,NA,NA,NA,NA,"Germany","DEU"
1969,NA,NA,NA,NA,NA,NA,5070,NA,NA,NA,NA,"Germany","DEU"
1970,NA,NA,NA,NA,NA,NA,5230,NA,NA,NA,NA,"Germany","DEU"
1971,NA,NA,NA,NA,NA,NA,5620,NA,NA,NA,NA,"Germany","DEU"
1972,3600,NA,NA,17.6683877897058,NA,NA,6280,0.573248407643312,NA,NA,NA,"Germany","DEU"
1973,4670,29.7222222222222,NA,15.9562926952578,NA,-5.5252200808946,7290,0.640603566529492,6.73551588861804,NA,NA,"Germany","DEU"
1974,5800,24.1970021413276,NA,11.9834915767921,NA,-8.33493317581038,7980,0.726817042606516,8.62134760770238,NA,NA,"Germany","DEU"
1975,6720,15.8620689655172,NA,8.09980115952635,NA,-9.76087848932677,8510,0.789659224441833,6.28421818353169,NA,NA,"Germany","DEU"
1976,7130,6.10119047619048,NA,5.81504732993696,NA,1.47244206237895,8960,0.795758928571429,0.609970412959548,NA,NA,"Germany","DEU"
1977,7670,7.57363253856942,NA,4.53349902602385,NA,8.07173903900554,9590,0.799791449426486,0.403252085505734,4.53086083566348,NA,"Germany","DEU"
1978,8870,15.645371577575,NA,2.24060904357098,NA,8.93185502896393,10760,0.824349442379182,2.45579929526962,3.67491751699379,-0.855943318669683,"Germany","DEU"
1979,11050,24.5772266065389,17.6683877897058,0.762096996411533,-16.9062907932943,-6.83967004545292,12200,0.905737704918033,8.13882625388506,3.57841324623033,-0.0965042707634645,"Germany","DEU"
1980,13010,17.737556561086,15.9562926952578,2.04107341040993,-13.9152192848479,-21.3501622490183,13380,0.972346786248132,6.66090813300988,3.65375123612597,0.0753379898956386,"Germany","DEU"
1981,12540,-3.61260568793236,11.9834915767921,6.951220932442,-5.03227064435009,-7.71115826741054,14360,0.873259052924791,-9.90877333233404,1.55000248706725,-2.10374874905872,"Germany","DEU"
1982,11120,-11.3237639553429,8.09980115952635,9.4435370660041,1.34373590647775,1.43167762440765,14220,0.781997187060478,-9.1261865864313,-0.355885247320156,-1.90588773438741,"Germany","DEU"
1983,10020,-9.89208633093525,5.81504732993696,11.9700525800243,6.15500525008738,8.4948807421129,14570,0.687714481811942,-9.42827052485358,-2.7326992113448,-2.37681396402464,"Germany","DEU"
1984,9880,-1.39720558882236,4.53349902602385,13.2360517687696,8.70255274274574,0.992347289227214,16210,0.609500308451573,-7.82141733603693,-5.92474792932919,-3.1920487179844,"Germany","DEU"
1985,9840,-0.404858299595142,2.24060904357098,15.1162689969899,12.8756599534189,14.6325005760179,17460,0.563573883161512,-4.59264252900611,-8.17545806173239,-2.2507101324032,"Germany","DEU"
1986,11240,14.2276422764228,0.762096996411533,13.1833778299202,12.4212808335087,12.462749182652,19110,0.588173731030874,2.45998478693619,-5.70170643787834,2.47375162385405,"Germany","DEU"
1987,14240,26.6903914590747,2.04107341040993,10.2169441794978,8.17587076908787,4.0680355072174,21390,0.66573165030388,7.75579192730064,-2.32531073513196,3.37639570274639,"Germany","DEU"
1988,18620,30.7584269662921,6.951220932442,6.85552290202375,-0.0956980304182462,-24.6359779867003,23490,0.792677735206471,12.6946084902591,2.09926506789057,4.42457580302253,"Germany","DEU"
1989,19760,6.12244897959184,9.4435370660041,6.62935810393262,-2.81417896207148,1.67107328761464,23770,0.831299957930164,3.86222227236932,4.43599298957182,2.33672792168125,"Germany","DEU"
1990,21300,7.79352226720648,11.9700525800243,5.18269530805265,-6.7873572719717,-0.328733534812112,24060,0.885286783042394,5.398682511223,6.43425799761764,1.99826500804582,"Germany","DEU"
1991,22890,7.46478873239437,13.2360517687696,3.07828383590189,-10.1577679328677,5.29187356555234,24270,0.943139678615575,5.78528955731807,7.09931895169402,0.665060954076377,"Germany","DEU"
1992,25810,12.7566622979467,15.1162689969899,0.688563870516715,-14.4277051264731,-12.0592581910114,25680,1.00506230529595,6.19226266803754,6.7866130998414,-0.31270585185262,"Germany","DEU"
1993,25990,0.697404106935296,13.1833778299202,0.221679017258554,-12.9616988126617,5.22795179918244,26390,0.984842743463433,-2.02195618325171,3.84330016513925,-2.94331293470215,"Germany","DEU"
1994,27530,5.92535590611774,10.2169441794978,-1.39508174179623,-11.612025921294,1.30312211785611,27650,0.995660036166365,1.08172927029321,3.28720156472402,-0.556098600415222,"Germany","DEU"
1995,29520,7.22847802397385,6.85552290202375,-3.08022174822373,-9.93574465024748,-2.68918263101992,29040,1.01652892561983,2.08688894534694,2.62484285154881,-0.662358713175211,"Germany","DEU"
1996,30860,4.53929539295393,6.62935810393262,-2.23416840658666,-8.86352651051928,-6.87241269690727,30270,1.01949124545755,0.2962319837714,1.52703133683948,-1.09781151470933,"Germany","DEU"
1997,30140,-2.33311730395334,5.18269530805265,1.10636456496846,-4.07633074308419,-4.93297426870758,31270,0.963863127598337,-5.56281178592116,-0.823983553952263,-2.35101489079174,"Germany","DEU"
1998,27950,-7.26609157266092,3.07828383590189,4.01776558288287,0.939481746980976,3.29471411291136,32030,0.872619419294411,-9.12437083039256,-2.24446648338043,-1.42048292942817,"Germany","DEU"
1999,26840,-3.97137745974955,0.688563870516715,5.59322619450689,4.90466232399018,1.40058759387772,33670,0.797148797148797,-7.54706221456143,-3.97022478035136,-1.72575829697093,"Germany","DEU"
2000,26150,-2.57078986587183,0.221679017258554,6.78631052084851,6.56463150358995,-2.82117954139394,35960,0.727196885428254,-6.99519117205435,-5.78664080383162,-1.81641602348026,"Germany","DEU"
2001,24740,-5.39196940726577,-1.39508174179623,8.66228636806424,10.0573681098605,0.824467386247181,36710,0.673930809043857,-5.32660763843964,-6.91120872827383,-1.12456792444221,"Germany","DEU"
2002,23610,-4.56750202101859,-3.08022174822373,9.29839267665068,12.3786144248744,15.029170805432,37310,0.632806218172072,-4.11245908717854,-6.6211381885253,0.290070539748524,"Germany","DEU"
2003,26080,10.4616687844134,-2.23416840658666,8.14197255618826,10.3761409627749,10.5889447125191,39770,0.655770681418154,2.29644632460826,-4.33697475752514,2.28416343100016,"Germany","DEU"
2004,31570,21.0506134969325,1.10636456496846,5.99092291280733,4.88455834783887,-7.93689794419257,43510,0.725580326361756,6.98096449436015,-1.43136941574082,2.90560534178432,"Germany","DEU"
2005,35710,13.1137155527399,4.01776558288287,3.90878565740593,-0.108979925476942,-6.05686873112135,46190,0.773111063000649,4.75307366388935,0.918283551447916,2.34965296718874,"Germany","DEU"
2006,38230,7.05684682161859,5.59322619450689,3.10329892807642,-2.48992726643047,-1.27604640309911,47880,0.798454469507101,2.53434065064516,2.49047320926488,1.57218965781696,"Germany","DEU"
2007,40440,5.78080041851949,6.78631052084851,2.40764315430494,-4.37866736654357,1.95906110472482,48500,0.833814432989691,3.53599634825896,4.02016429635238,1.5296910870875,"Germany","DEU"
2008,43570,7.73986152324431,8.66228636806424,0.758959510767127,-7.90332685729711,-7.85461938415779,48980,0.889546753777052,5.57323207873611,4.67552144717795,0.65535715082557,"Germany","DEU"
2009,43520,-0.114757860913473,9.29839267665068,0.282635119986717,-9.01575755666396,2.48148580208994,47730,0.911795516446679,2.22487626696274,3.72430380169847,-0.951217645479483,"Germany","DEU"
2010,44550,2.36672794117647,8.14197255618826,-0.268640280802131,-8.4106128369904,3.62653805208952,48990,0.909369259032456,-0.242625741422364,2.72516392063612,-0.999139881062343,"Germany","DEU"
2011,47220,5.99326599326599,5.99092291280733,0.0161998800995403,-5.97472303270779,-7.45451122833588,50570,0.9337551908246,2.4385931792144,2.70601442634997,-0.0191494942861525,"Germany","DEU"
2012,46530,-1.46124523506989,3.90878565740593,0.68950058849498,-3.21928506891095,2.87968495138194,52770,0.881750994883457,-5.2004195941143,0.958731237875316,-1.74728318847465,"Germany","DEU"
2013,47190,1.41843971631206,3.10329892807642,0,-3.10329892807642,-0.507229714192964,53950,0.874698795180723,-0.705219970273363,-0.296959171926579,-1.2556904098019,"Germany","DEU"
2014,47620,0.911210002119093,2.40764315430494,0,-2.40764315430494,-4.71213398363946,55860,0.852488363766559,-2.22104314141637,-1.1861430536024,-0.889183881675821,"Germany","DEU"
2015,45810,-3.80092398152037,0.758959510767127,0,-0.758959510767127,0.351895385144033,56750,0.807224669603524,-4.5263694163035,-2.04289178857863,-0.856748734976227,"Germany","DEU"
2016,44230,-3.44902859637634,0.282635119986717,0,-0.282635119986717,1.95682873203087,57210,0.773116588009089,-3.41080815944349,-3.2127720563102,-1.16988026773158,"Germany","DEU"
2017,43570,-1.49219986434547,-0.268640280802131,0,0.268640280802131,9.47934698392316,59080,0.73747461069736,-3.56419773117298,-2.88552768372194,0.327244372588265,"Germany","DEU"
2018,47050,7.98714711957769,0.0161998800995403,0,-0.0161998800995403,-4.7352873958795,63170,0.744815577014406,0.734096631704606,-2.59766436332635,0.287863320395594,"Germany","DEU"
2019,48580,3.25185972369819,0.68950058849498,0,-0.68950058849498,NA,65850,0.737737281700835,-0.70782953135704,-2.29502164131448,0.302642722011865,"Germany","DEU"
1960,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,"Switzerland","CHE"
1961,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Switzerland","CHE"
1962,NA,NA,0,NA,NA,NA,3280,NA,NA,NA,NA,"Switzerland","CHE"
1963,NA,NA,0,NA,NA,NA,3410,NA,NA,NA,NA,"Switzerland","CHE"
1964,NA,NA,0,NA,NA,NA,3610,NA,NA,NA,NA,"Switzerland","CHE"
1965,NA,NA,0,NA,NA,NA,3880,NA,NA,NA,NA,"Switzerland","CHE"
1966,NA,NA,NA,NA,NA,NA,4190,NA,NA,NA,NA,"Switzerland","CHE"
1967,NA,NA,NA,NA,NA,NA,4370,NA,NA,NA,NA,"Switzerland","CHE"
1968,NA,NA,NA,NA,NA,NA,4740,NA,NA,NA,NA,"Switzerland","CHE"
1969,NA,NA,NA,NA,NA,NA,5070,NA,NA,NA,NA,"Switzerland","CHE"
1970,NA,NA,NA,NA,NA,NA,5230,NA,NA,NA,NA,"Switzerland","CHE"
1971,NA,NA,NA,NA,NA,NA,5620,NA,NA,NA,NA,"Switzerland","CHE"
1972,5370,NA,NA,18.708877426534,NA,NA,6280,0.855095541401274,NA,NA,NA,"Switzerland","CHE"
1973,7040,31.098696461825,NA,17.7111044625998,NA,-2.68960555273404,7290,0.965706447187929,11.0610905786655,NA,NA,"Switzerland","CHE"
1974,9040,28.4090909090909,NA,13.4027286763235,NA,-15.0241351568785,7980,1.1328320802005,16.7125633012573,NA,NA,"Switzerland","CHE"
1975,10250,13.3849557522124,NA,10.004449417037,NA,-6.94593136196849,8510,1.20446533490012,7.16332546996163,NA,NA,"Switzerland","CHE"
1976,10910,6.4390243902439,NA,8.05350690103687,NA,3.91844582057186,8960,1.21763392857143,1.31685936713111,NA,NA,"Switzerland","CHE"
1977,12040,10.3574702108158,NA,6.76713613650255,NA,6.00465603503141,9590,1.25547445255474,3.78405239833159,8.00757822306941,NA,"Switzerland","CHE"
1978,14010,16.3621262458472,NA,4.50914289083012,NA,8.54865176985589,10760,1.30204460966543,4.65701571106829,6.72676324954998,-1.28081497351944,"Switzerland","CHE"
1979,17500,24.9107780157031,18.708877426534,2.75197738416204,-15.956900042372,-0.796492301417356,12200,1.4344262295082,13.2381619842769,6.03188298615391,-0.694880263396067,"Switzerland","CHE"
1980,21720,24.1142857142857,17.7111044625998,3.01883917799549,-14.6922652846044,-25.8638253091292,13380,1.62331838565022,18.8892156142028,8.37706101500213,2.34517802884822,"Switzerland","CHE"
1981,21340,-1.74953959484346,13.4027286763235,7.72435680878209,-5.67837186754141,-8.65345946794942,14360,1.48607242339833,-13.7245962251896,5.368769896538,-3.00829111846413,"Switzerland","CHE"
1982,19120,-10.4029990627929,10.004449417037,9.88976083537085,-0.114688581666195,3.18542584103556,14220,1.34458509142053,-14.1487331977794,1.7822127773158,-3.5865571192222,"Switzerland","CHE"
1983,17740,-7.21757322175732,8.05350690103687,11.6016937880231,3.54818688698624,8.57044808083286,14570,1.21757035003432,-12.7014741386217,-1.68948519262221,-3.471697969938,"Switzerland","CHE"
1984,17980,1.35287485907554,6.76713613650255,11.6482619341464,4.88112579764388,-0.79670133293538,16210,1.10919185687847,-10.8378493155847,-6.50468745259453,-4.81520225997233,"Switzerland","CHE"
1985,18080,0.556173526140156,4.50914289083012,12.850908630336,8.34176573950592,12.0544459428864,17460,1.03550973654066,-7.36821203378055,-11.7561729821912,-5.25148552959666,"Switzerland","CHE"
1986,20360,12.6106194690265,2.75197738416204,11.0144802380983,8.26250285393629,13.3716988020933,19110,1.06541077969649,2.99010431558295,-8.41323287403669,3.3429401081545,"Switzerland","CHE"
1987,25650,25.9823182711198,3.01883917799549,7.68068646814274,4.66184729014725,5.20676554954292,21390,1.19915848527349,13.3747705576998,-2.90853212294084,5.50470075109585,"Switzerland","CHE"
1988,33650,31.1890838206628,7.72435680878209,4.43546787937434,-3.28888892940775,-26.4342546973344,23490,1.43252447850149,23.3365993227998,4.29908256934346,7.2076146922843,"Switzerland","CHE"
1989,35250,4.75482912332838,9.88976083537085,4.67086947090263,-5.21889136446821,0.01112832348013,23770,1.48296171644931,5.0437237947816,7.47539719141672,3.17631462207326,"Switzerland","CHE"
1990,36930,4.76595744680851,11.6016937880231,3.89253524507356,-7.70915854294955,-3.08710556486971,24060,1.53491271820449,5.1951001755183,9.98805963327649,2.51266244185977,"Switzerland","CHE"
1991,37550,1.6788518819388,11.6482619341464,2.73363082257119,-8.91463111157524,7.29584851752857,24270,1.5471775854965,1.22648672920089,9.63533611600008,-0.352723517276411,"Switzerland","CHE"
1992,40920,8.97470039946738,12.850908630336,0.866623905564182,-11.9842847247719,-9.21907967610472,25680,1.59345794392523,4.62803584287359,7.88598917303483,-1.74934694296525,"Switzerland","CHE"
1993,40820,-0.244379276637341,11.0144802380983,1.04074636768904,-9.97373387040929,2.89014115806801,26390,1.54679802955665,-4.66599143685833,2.28547102110321,-5.60051815193162,"Switzerland","CHE"
1994,41900,2.64576188143067,7.68068646814274,-0.187403438901897,-7.86808990704464,5.82679181785334,27650,1.51537070524412,-3.14273243125274,0.648179775896343,-1.63729124520687,"Switzerland","CHE"
1995,45450,8.47255369928401,4.43546787937434,-1.82707264036675,-6.26254051974109,-2.06991343525761,29040,1.5650826446281,4.97119393839762,0.603398528472208,-0.0447812474241349,"Switzerland","CHE"
1996,48360,6.4026402640264,4.67086947090263,-0.611472850808807,-5.28234232171144,-7.08502239802144,30270,1.59762140733399,3.25387627058948,1.00887643674993,0.405477908277718,"Switzerland","CHE"
1997,48030,-0.682382133995037,3.89253524507356,2.04754347333741,-1.84499177173614,-5.75109694158273,31270,1.53597697473617,-6.16444325978251,-1.1496193837813,-2.15849582053122,"Switzerland","CHE"
1998,44940,-6.43347907557776,2.73363082257119,5.04308562486711,2.30945480229592,2.3391310559961,32030,1.40305963159538,-13.291734314079,-2.87476795922542,-1.72514857544412,"Switzerland","CHE"
1999,43100,-4.09434801958166,0.866623905564182,6.1774430342579,5.31081912869371,5.06882597781832,33670,1.28007128007128,-12.2988351524099,-4.70598850345686,-1.83122054423144,"Switzerland","CHE"
2000,43520,0.974477958236659,1.04074636768904,5.7792628620266,4.73851649433756,-6.92576472294254,35960,1.21023359288098,-6.98376871903013,-7.09698103494241,-2.39099253148555,"Switzerland","CHE"
2001,40930,-5.95128676470588,-0.187403438901897,6.71130021321568,6.89870365211758,2.94615605373593,36710,1.11495505311904,-9.52785397619378,-9.65332708429906,-2.55634604935665,"Switzerland","CHE"
2002,39700,-3.00513071096995,-1.82707264036675,8.76382708145024,10.590899721817,17.9169695019019,37310,1.06405789332619,-5.08971597928551,-9.43838162819966,0.2149454560994,"Switzerland","CHE"
2003,45620,14.911838790932,-0.611472850808807,8.09522622532672,8.70669907613553,3.01889334409651,39770,1.14709580085492,8.30379075287297,-5.11927661480927,4.31910501339039,"Switzerland","CHE"
2004,53800,17.9307321350285,2.04754347333741,5.92964878980459,3.88210531646718,-3.39541614989838,43510,1.23649735692944,8.94015560745258,-0.871478462836773,4.2477981519725,"Switzerland","CHE"
2005,61620,14.5353159851301,5.04308562486711,4.77783997621673,-0.265245648650382,-10.6891621389763,46190,1.33405499025763,9.755763332819,2.47642794753305,3.34790641036983,"Switzerland","CHE"
2006,63990,3.84615384615385,6.1774430342579,4.8780460849054,-1.2993969493525,-5.65893709353625,47880,1.33646616541353,0.241117515590239,4.43022224588986,1.9537942983568,"Switzerland","CHE"
2007,62830,-1.8127832473824,5.7792628620266,4.78607014455432,-0.993192717472285,2.3857579410001,48500,1.29546391752577,-4.10022478877607,4.62812048399174,0.197898238101888,"Switzerland","CHE"
2008,63190,0.572974693617699,6.71130021321568,4.55733253978876,-2.15396767342693,10.7895826730542,48980,1.29011841567987,-0.534550184590388,2.86045229649907,-1.76766818749267,"Switzerland","CHE"
2009,70370,11.3625573666719,8.76382708145024,2.29711427768203,-6.46671280376821,-1.13092456860458,47730,1.4743347999162,18.4216384236326,4.75674885973508,1.896296563236,"Switzerland","CHE"
2010,77570,10.2316327980674,8.09522622532672,0.324064021077064,-7.77116220424966,-7.45994271169376,48990,1.58338436415595,10.9049564239755,4.98658747796637,0.229838618231297,"Switzerland","CHE"
2011,79720,2.7716900863736,5.92964878980459,0.798791083533432,-5.13085770627116,3.70096420364145,50570,1.5764287126755,-0.695565148045096,4.79925094523931,-0.187336532727067,"Switzerland","CHE"
2012,84880,6.47265429001505,4.77783997621673,0.176117278781831,-4.6017226974349,-1.9250576830405,52770,1.60848967216221,3.20609594867141,6.2605150927288,1.4612641474895,"Switzerland","CHE"
2013,88740,4.54759660697455,4.8780460849054,0,-4.8780460849054,-7.00421143681453,53950,1.64485634847081,3.6366676308593,7.09475865581874,0.834243563089938,"Switzerland","CHE"
2014,86560,-2.45661482983998,4.78607014455432,0,-4.78607014455432,1.42842629009876,55860,1.54958825635517,-9.52680921156326,1.50506912877957,-5.58968952703917,"Switzerland","CHE"
2015,85670,-1.02818853974122,4.55733253978876,0,-4.55733253978876,-3.43078192833395,56750,1.50960352422907,-3.99847321260989,-1.47561679853751,-2.98068592731707,"Switzerland","CHE"
2016,81850,-4.45897046807517,2.29711427768203,0,-2.29711427768203,0.879251469907793,57210,1.43069393462681,-7.89095896022614,-2.91469556097371,-1.43907876243621,"Switzerland","CHE"
2017,78920,-3.57971899816738,0.324064021077064,0,-0.324064021077064,9.67449852173555,59080,1.33581584292485,-9.48780917019658,-5.45347658474731,-2.5387810237736,"Switzerland","CHE"
2018,83730,6.09477952356817,0.798791083533432,0,-0.798791083533432,-3.98084186681432,63170,1.32547095140098,-1.03448915238662,-6.3877079413965,-0.934231356649184,"Switzerland","CHE"
2019,85500,2.11393765675385,0.176117278781831,0,-0.176117278781831,NA,65850,1.29840546697039,-2.70654844305942,-5.02365578769573,1.36405215370077,"Switzerland","CHE"
1960,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,"Canada","CAN"
1961,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Canada","CAN"
1962,NA,NA,0,NA,NA,NA,3280,NA,NA,NA,NA,"Canada","CAN"
1963,NA,NA,0,NA,NA,NA,3410,NA,NA,NA,NA,"Canada","CAN"
1964,NA,NA,0,NA,NA,NA,3610,NA,NA,NA,NA,"Canada","CAN"
1965,NA,NA,0,NA,NA,NA,3880,NA,NA,NA,NA,"Canada","CAN"
1966,NA,NA,NA,NA,NA,NA,4190,NA,NA,NA,NA,"Canada","CAN"
1967,NA,NA,NA,NA,NA,NA,4370,NA,NA,NA,NA,"Canada","CAN"
1968,NA,NA,NA,NA,NA,NA,4740,NA,NA,NA,NA,"Canada","CAN"
1969,NA,NA,NA,NA,NA,NA,5070,NA,NA,NA,NA,"Canada","CAN"
1970,4240,NA,NA,11.7094014119225,NA,NA,5230,0.810707456978968,NA,NA,NA,"Canada","CAN"
1971,4480,5.66037735849057,NA,11.8876181802584,NA,6.16997978436658,5620,0.797153024911032,-1.35544320679355,NA,NA,"Canada","CAN"
1972,5010,11.8303571428571,NA,11.4429884052715,NA,8.92812589107499,6280,0.797770700636943,0.0617675725910649,NA,NA,"Canada","CAN"
1973,6050,20.7584830339321,NA,9.82519972387416,NA,-2.08079708351891,7290,0.829903978052126,3.21332774151836,NA,NA,"Canada","CAN"
1974,7180,18.6776859504132,NA,8.11755000682006,NA,-7.11779737102604,7980,0.899749373433584,6.98453953814577,NA,NA,"Canada","CAN"
1975,8010,11.5598885793872,NA,5.91224859194799,NA,-2.07174875416871,8510,0.941245593419506,4.14962199859225,2.61076272881078,NA,"Canada","CAN"
1976,8770,9.48813982521848,NA,4.90493930119049,NA,-5.49726183205998,8960,0.978794642857143,3.75490494376365,3.63283235892222,1.02206963011144,"Canada","CAN"
1977,9120,3.99087799315849,11.7094014119225,5.4598578206256,-6.24954359129686,2.91701674368361,9590,0.950990615224192,-2.78040276329511,3.06439829174498,-0.568434067177235,"Canada","CAN"
1978,9750,6.90789473684211,11.8876181802584,5.33124493861068,-6.55637324164772,1.81005398110661,10760,0.906133828996282,-4.48567862279093,1.52459701888312,-1.53980127286186,"Canada","CAN"
1979,10600,8.71794871794872,11.4429884052715,4.73144779648929,-6.71154060878219,0.716013546202227,12200,0.868852459016393,-3.72813699798891,-0.617938288343811,-2.14253530722694,"Canada","CAN"
1980,11600,9.43396226415094,9.82519972387416,5.10939827998101,-4.71580144389315,-2.70982433311646,13380,0.866965620328849,-0.188683868754436,-1.48559946181315,-0.867661173469336,"Canada","CAN"
