"","Var1","Var2","value"
"176","FIN","NZL",0.0966783821532847
"177","ESP","NZL",0.0769039260073485
"178","DNK","NZL",0.0847390574413557
"179","DEU","NZL",0.121932403042228
"180","CAN","NZL",0.0588952592631581
"181","BEL","NZL",0.0895287343413201
"182","AUT","NZL",0.086459518895443
"183","AUS","NZL",0.0248520207325125
"184","ZAF","NZL",0.0716266397233439
"185","TUR","NZL",0.109538738425243
"186","THA","NZL",0.0601792152449751
"187","SAU","NZL",0.0895557578359413
"188","QAT","NZL",0.294119282295921
"189","PHL","NZL",0.0608403626782826
"190","PER","NZL",0.0728473379105237
"191","PAK","NZL",0.0616469973508598
"192","MYS","NZL",0.077921519479633
"193","MEX","NZL",0.0513496788499598
"194","KOR","NZL",0.105432774390798
"195","IND","NZL",0.101932341661313
"196","IDN","NZL",0.128116860210557
"197","EGY","NZL",0.0723299716142624
"198","COL","NZL",0.0575895038084456
"199","CHN","NZL",0.32044102805268
"200","CHL","NZL",0.0779684775816087
"201","BRA","NZL",0.0561766919841865
"202","ARG","NZL",0.114707322615534
"203","ISL","NZL",0.0835007990225692
"204","JOR","NZL",0.0787796502627445
"205","OMN","NZL",0.106395419782303
"206","KEN","NZL",0.126220733255449
"207","NGA","NZL",0.14278173617913
"208","MAR","NZL",0.0274817360210575
"209","TUN","NZL",0.0606650355419548
"210","BGD","NZL",0.121871727182476
"211","LKA","NZL",0.152855018640193
"212","JAM","NZL",0.0755357234987196
"213","PAN","NZL",0.0787060131205903
"214","TTO","NZL",0.130428594004626
"215","BWA","NZL",0.07510511941224
"216","ZWE","NZL",0.216213574119421
"217","SWE","NOR",0.102446280121665
"218","SGP","NOR",0.115023426786863
"219","PRT","NOR",0.0547698404392842
"220","NZL","NOR",0.0424072771547311
"222","NLD","NOR",0.0744864558733913
"223","JPN","NOR",0.179998005297487
"224","ITA","NOR",0.118987841741389
"225","ISR","NOR",0.0679088399229256
"226","IRL","NOR",0.0809706408436211
"227","HKG","NOR",0.0521203165010209
"228","GBR","NOR",0.0909499942533152
"229","FRA","NOR",0.1064593348148
"230","FIN","NOR",0.0917675995563083
"231","ESP","NOR",0.0478773673611099
"232","DNK","NOR",0.0764753586451404
"233","DEU","NOR",0.123934000831704
"234","CAN","NOR",0.0614119972726824
"235","BEL","NOR",0.0870916012400577
"236","AUT","NOR",0.0823320263749693
"237","AUS","NOR",0.0456475900164109
"238","ZAF","NOR",0.0799968994483031
"239","TUR","NOR",0.0998049854188302
"240","THA","NOR",0.0586509183291218
"241","SAU","NOR",0.090390714166151
"242","QAT","NOR",0.299344566273568
"243","PHL","NOR",0.0908370306261584
"244","PER","NOR",0.0945843797030089
"245","PAK","NOR",0.0945712666658654
"246","MYS","NOR",0.0906531112702823
"247","MEX","NOR",0.0364727732939673
"248","KOR","NOR",0.0945912971283596
"249","IND","NOR",0.12174796608696
"250","IDN","NOR",0.147972867942013
"251","EGY","NOR",0.0927526645815547
"252","COL","NOR",0.0726581423285899
"253","CHN","NOR",0.336069243090276
"254","CHL","NOR",0.0866877122088311
"255","BRA","NOR",0.0651673581816823
"256","ARG","NOR",0.117325544217133
"257","ISL","NOR",0.0719842457174845
"258","JOR","NOR",0.0986265817133086
"259","OMN","NOR",0.119330965517404
"260","KEN","NOR",0.156153069006574
"261","NGA","NOR",0.14361669250934
"262","MAR","NOR",0.0322409070533638
"263","TUN","NOR",0.0478893345083528
"264","BGD","NOR",0.164279004337207
"265","LKA","NOR",0.173753560752693
"266","JAM","NOR",0.0724402553253758
"267","PAN","NOR",0.116924996288442
"268","TTO","NOR",0.131593211425112
"269","BWA","NOR",0.0647277488993991
"270","ZWE","NOR",0.223414325207524
"271","SWE","NLD",0.0492312966714962
"272","SGP","NLD",0.168694443238831
"273","PRT","NLD",0.0583369181827344
"274","NZL","NLD",0.0867571091719352
"275","NOR","NLD",0.0744864558733913
"277","JPN","NLD",0.10865200360683
"278","ITA","NLD",0.0472061016495111
"279","ISR","NLD",0.111620921894056
"280","IRL","NLD",0.145481479113316
"281","HKG","NLD",0.0841465131114244
"282","GBR","NLD",0.0224517133176619
"283","FRA","NLD",0.0378793598165566
"284","FIN","NLD",0.0451696279072502
"285","ESP","NLD",0.0360026994079165
"286","DNK","NLD",0.00745032196503405
"287","DEU","NLD",0.0546500120454118
"288","CAN","NLD",0.0284286171077757
"289","BEL","NLD",0.0184740129437367
"290","AUT","NLD",0.0136357765693461
"291","AUS","NLD",0.104664770807991
"292","ZAF","NLD",0.0354859887372418
"293","TUR","NLD",0.173383659939195
"294","THA","NLD",0.110536520653168
"295","SAU","NLD",0.101294465493436
"296","QAT","NLD",0.36938034280897
"297","PHL","NLD",0.144335377306854
"298","PER","NLD",0.154095995382351
"299","PAK","NLD",0.142742103740514
"300","MYS","NLD",0.153937238359047
"301","MEX","NLD",0.067189360386175
"302","KOR","NLD",0.131261179969654
"303","IND","NLD",0.183368616792268
"304","IDN","NLD",0.209077875288627
"305","EGY","NLD",0.154373315286863
"306","COL","NLD",0.13576999735425
"307","CHN","NLD",0.399016578146432
"308","CHL","NLD",0.14754282497238
"309","BRA","NLD",0.129865816483331
"310","ARG","NLD",0.0462764393350994
"311","ISL","NLD",0.038719434909891
"312","JOR","NLD",0.158787397348463
"313","OMN","NLD",0.184970969876055
"314","KEN","NLD",0.207239219675253
"315","NGA","NLD",0.136351004465066
"316","MAR","NLD",0.0607768883235986
"317","TUN","NLD",0.0320807725250825
"318","BGD","NLD",0.198917948645059
"319","LKA","NLD",0.234153018539151
"320","JAM","NLD",0.0355049728225517
"321","PAN","NLD",0.163495795513218
"322","TTO","NLD",0.116007282914155
"323","BWA","NLD",0.101992917546725
"324","ZWE","NLD",0.192263048031022
"325","SWE","JPN",0.0824359657883972
"326","SGP","JPN",0.267655370844058
"327","PRT","JPN",0.137955869041623
"328","NZL","JPN",0.179998241507429
"329","NOR","JPN",0.179998005297487
"330","NLD","JPN",0.10865200360683
"332","ITA","JPN",0.0629918239486716
"333","ISR","JPN",0.199850657256875
"334","IRL","JPN",0.250854661419672
"335","HKG","JPN",0.149835147746995
"336","GBR","JPN",0.0992669068420496
"337","FRA","JPN",0.0747964052410948
"338","FIN","JPN",0.0891334284444181
"339","ESP","JPN",0.143149841595667
"340","DNK","JPN",0.104254743116786
"341","DEU","JPN",0.0590406056307144
"342","CAN","JPN",0.126043085913485
"343","BEL","JPN",0.0944904389590079
"344","AUT","JPN",0.0990732097141339
"345","AUS","JPN",0.197604424676334
"346","ZAF","JPN",0.116098193998833
"347","TUR","JPN",0.279637546902579
"348","THA","JPN",0.201108529515324
"349","SAU","JPN",0.188638387043921
"350","QAT","JPN",0.468444486238806
"351","PHL","JPN",0.228187755315992
"352","PER","JPN",0.24175864622388
"353","PAK","JPN",0.236397847887397
"354","MYS","JPN",0.253535694649285
"355","MEX","JPN",0.159816337217815
"356","KOR","JPN",0.232567712818646
"357","IND","JPN",0.275405229864088
"358","IDN","JPN",0.296968521431026
"359","EGY","JPN",0.237406162952225
"360","COL","JPN",0.231678154425484
"361","CHN","JPN",0.488976165672171
"362","CHL","JPN",0.248901746101579
"363","BRA","JPN",0.226310701970084
"364","ARG","JPN",0.111624931598575
"365","ISL","JPN",0.118971020550479
"366","JOR","JPN",0.245765978668337
"367","OMN","JPN",0.280471655145691
"368","KEN","JPN",0.296534565314164
"369","NGA","JPN",0.234100218603913
"370","MAR","JPN",0.155104047748003
"371","TUN","JPN",0.134548389241685
"372","BGD","JPN",0.269394979882147
"373","LKA","JPN",0.319891419809962
"374","JAM","JPN",0.11692578316489
"375","PAN","JPN",0.238543025198763
"376","TTO","JPN",0.151941451425064
"377","BWA","JPN",0.210141005181715
"378","ZWE","JPN",0.171279672249741
"379","SWE","ITA",0.0323662319289403
"380","SGP","ITA",0.211396746578168
"381","PRT","ITA",0.0946411166593389
"382","NZL","ITA",0.123285774235747
"383","NOR","ITA",0.118987841741389
"384","NLD","ITA",0.0472061016495111
"385","JPN","ITA",0.0629918239486716
"387","ISR","ITA",0.149139083304288
"388","IRL","ITA",0.192547675838954
"389","HKG","ITA",0.12864435820367
"390","GBR","ITA",0.0509835512887524
"391","FRA","ITA",0.0160688024441326
"392","FIN","ITA",0.0292834308535401
"393","ESP","ITA",0.0808132623066633
"394","DNK","ITA",0.0425124830962487
"395","DEU","ITA",0.0145898129140489
"396","CAN","ITA",0.0672536206062959
"397","BEL","ITA",0.0353246479166235
"398","AUT","ITA",0.0421480319256209
"399","AUS","ITA",0.14415658757644
"400","ZAF","ITA",0.0574680669579041
"401","TUR","ITA",0.217885045807193
"402","THA","ITA",0.148255925867893
"403","SAU","ITA",0.137823130557248
"404","QAT","ITA",0.412597803670511
"405","PHL","ITA",0.181482471090023
"406","PER","ITA",0.192675828416323
"407","PAK","ITA",0.181054585363039
"408","MYS","ITA",0.196400040854223
"409","MEX","ITA",0.114384009159603
"410","KOR","ITA",0.177629653317684
"411","IND","ITA",0.222005551910319
"412","IDN","ITA",0.247714810406678
"413","EGY","ITA",0.193010250404914
"414","COL","ITA",0.177461268352424
"415","CHN","ITA",0.439745594896608
"416","CHL","ITA",0.191472393403876
"417","BRA","ITA",0.171967354339366
"418","ARG","ITA",0.0795650974289243
"419","ISL","ITA",0.0629924128876085
"420","JOR","ITA",0.198084217106672
"421","OMN","ITA",0.225699986626231
"422","KEN","ITA",0.245876154793304
"423","NGA","ITA",0.178253536035618
"424","MAR","ITA",0.100739128670683
"425","TUN","ITA",0.0778244865521701
"426","BGD","ITA",0.234854037531777
"427","LKA","ITA",0.272789953657202
"428","JAM","ITA",0.08020407998499
"429","PAN","ITA",0.199156823253411
"430","TTO","ITA",0.117509978884299
"431","BWA","ITA",0.148020432312468
"432","ZWE","ITA",0.164895028439647
"433","SWE","ISR",0.138872576149748
"434","SGP","ISR",0.0678371428101605
"435","PRT","ISR",0.105243570829563
"436","NZL","ISR",0.0643889055183102
"437","NOR","ISR",0.0679088399229256
"438","NLD","ISR",0.111620921894056
"439","JPN","ISR",0.199850657256875
"440","ITA","ISR",0.149139083304288
"442","IRL","ISR",0.0552652044617277
"443","HKG","ISR",0.0671946594821147
"444","GBR","ISR",0.13090186151579
"445","FRA","ISR",0.137141517610127
"446","FIN","ISR",0.133119730856932
"447","ESP","ISR",0.100540347753839
"448","DNK","ISR",0.109602870163477
"449","DEU","ISR",0.151062645361795
"450","CAN","ISR",0.111383440950958
"451","BEL","ISR",0.117488947482017
"452","AUT","ISR",0.111873286138162
"453","AUS","ISR",0.0603140450953109
"454","ZAF","ISR",0.121944118857796
"455","TUR","ISR",0.0816421307866672
"456","THA","ISR",0.0328527470381607
"457","SAU","ISR",0.126407484938662
"458","QAT","ISR",0.268593828981931
"459","PHL","ISR",0.0397335424556678
"460","PER","ISR",0.043536745112035
"461","PAK","ISR",0.0367718142889446
"462","MYS","ISR",0.053717466615388
"463","MEX","ISR",0.0783579388385683
"464","KOR","ISR",0.0424730032244997
"465","IND","ISR",0.0755545726072129
"466","IDN","ISR",0.0985757271023898
"467","EGY","ISR",0.043871167100626
"468","COL","ISR",0.0347978108064136
"469","CHN","ISR",0.291058111210699
"470","CHL","ISR",0.049083518067682
"471","BRA","ISR",0.0481802155330809
"472","ARG","ISR",0.13450390410727
"473","ISL","ISR",0.113272198129255
"474","JOR","ISR",0.0816582300514468
"475","OMN","ISR",0.0806209978888167
"476","KEN","ISR",0.0972756325812226
"477","NGA","ISR",0.17919434017383
"478","MAR","ISR",0.0760223817467195
"479","TUN","ISR",0.0843014572884451
"480","BGD","ISR",0.0963906777880247
"481","LKA","ISR",0.123650870352914
"482","JAM","ISR",0.103297419445395
"483","PAN","ISR",0.0588759736363827
"484","TTO","ISR",0.17153079692404
"485","BWA","ISR",0.0291661415330092
"486","ZWE","ISR",0.277392884671597
"487","SWE","IRL",0.179012427198544
"488","SGP","IRL",0.0787761242283115
"489","PRT","IRL",0.112898792378048
"490","NZL","IRL",0.0934303093234032
"491","NOR","IRL",0.0809706408436211
"492","NLD","IRL",0.145481479113316
"493","JPN","IRL",0.250854661419672
"494","ITA","IRL",0.192547675838954
"495","ISR","IRL",0.0552652044617277
"497","HKG","IRL",0.113597943486563
"498","GBR","IRL",0.151791672998074
"499","FRA","IRL",0.182720147557724
"500","FIN","IRL",0.168331015262915
"501","ESP","IRL",0.112444183507833
"502","DNK","IRL",0.152385190661966
"503","DEU","IRL",0.200129627049843
"504","CAN","IRL",0.13882684098105
"505","BEL","IRL",0.163242146371784
"506","AUT","IRL",0.15849664160351
"507","AUS","IRL",0.0822440249620489
"508","ZAF","IRL",0.160542410263598
"509","TUR","IRL",0.0551110956315614
"510","THA","IRL",0.076541664386121
"511","SAU","IRL",0.131301841288228
"512","QAT","IRL",0.265218864865831
"513","PHL","IRL",0.056035180611491
"514","PER","IRL",0.0657957986869875
"515","PAK","IRL",0.0552765976866799
"516","MYS","IRL",0.0618645302542609
"517","MEX","IRL",0.101373095012391
"518","KOR","IRL",0.0353301800277497
"519","IND","IRL",0.0929298877846692
"520","IDN","IRL",0.119184286925992
"521","EGY","IRL",0.0629961505101023
"522","COL","IRL",0.0435313990073862
"523","CHN","IRL",0.305197489941642
"524","CHL","IRL",0.0578991311928096
"525","BRA","IRL",0.0628613306605468
"526","ARG","IRL",0.189769108568997
"527","ISL","IRL",0.135113118863551
"528","JOR","IRL",0.0888010532481968
"529","OMN","IRL",0.0905423845013827
"530","KEN","IRL",0.118192417720746
"531","NGA","IRL",0.18387341705065
"532","MAR","IRL",0.110081218153134
"533","TUN","IRL",0.117054365155629
"534","BGD","IRL",0.113718367745409
"535","LKA","IRL",0.144964979736671
"536","JAM","IRL",0.140438421699818
"537","PAN","IRL",0.0773747303724588
"538","TTO","IRL",0.176813073941589
"539","BWA","IRL",0.0457035317534327
"540","ZWE","IRL",0.295071819890082
"541","SWE","HKG",0.133377809782921
"542","SGP","HKG",0.133197534320705
"543","PRT","HKG",0.0514329353652396
"544","NZL","HKG",0.0629617937634595
"545","NOR","HKG",0.0521203165010209
"546","NLD","HKG",0.0841465131114244
"547","JPN","HKG",0.149835147746995
"548","ITA","HKG",0.12864435820367
"549","ISR","HKG",0.0671946594821147
"550","IRL","HKG",0.113597943486563
"552","GBR","HKG",0.0890299104780384
"553","FRA","HKG",0.11676090055351
"554","FIN","HKG",0.127936791404133
"555","ESP","HKG",0.0626780051453015
"556","DNK","HKG",0.0895467203290972
"557","DEU","HKG",0.120628537344799
"558","CAN","HKG",0.105861635947618
"559","BEL","HKG",0.0946473806944149
"560","AUT","HKG",0.0864963262780492
"561","AUS","HKG",0.0626963710528899
"562","ZAF","HKG",0.111100747172297
"563","TUR","HKG",0.14463410919582
"564","THA","HKG",0.0675656998872259
"565","SAU","HKG",0.128626230354893
"566","QAT","HKG",0.334398591413048
"567","PHL","HKG",0.0982636230537112
"568","PER","HKG",0.110270598285952
"569","PAK","HKG",0.101326192399469
"570","MYS","HKG",0.118279019595987
"571","MEX","HKG",0.0497286791082116
"572","KOR","HKG",0.0953618266610873
"573","IND","HKG",0.142160936852189
"574","IDN","HKG",0.165540120585986
"575","EGY","HKG",0.109753231989691
"576","COL","HKG",0.0978180989993214
"577","CHN","HKG",0.358159226991285
"578","CHL","HKG",0.11364507104828
"579","BRA","HKG",0.0923241849862636
"580","ARG","HKG",0.0835866614649177
"581","ISL","HKG",0.0939073966068766
"582","JOR","HKG",0.116202910638173
"583","OMN","HKG",0.146425760319934
"584","KEN","HKG",0.164376748361809
"585","NGA","HKG",0.181654567535064
"586","MAR","HKG",0.0722101786644799
"587","TUN","HKG",0.0720669300955217
"588","BGD","HKG",0.148557007383288
"589","LKA","HKG",0.190278279015622
"590","JAM","HKG",0.0707258063206787
"591","PAN","HKG",0.114260821329903
"592","TTO","HKG",0.173468751507802
"593","BWA","HKG",0.0744557210711368
"594","ZWE","HKG",0.27472192449848
"595","SWE","GBR",0.0443478993048822
"596","SGP","GBR",0.190834003480673
"597","PRT","GBR",0.060965077875839
"598","NZL","GBR",0.103418734891543
"599","NOR","GBR",0.0909499942533152
"600","NLD","GBR",0.0224517133176619
"601","JPN","GBR",0.0992669068420496
"602","ITA","GBR",0.0509835512887524
"603","ISR","GBR",0.13090186151579
"604","IRL","GBR",0.151791672998074
"605","HKG","GBR",0.0890299104780384
"607","FRA","GBR",0.0435935176790713
"608","FIN","GBR",0.0406611475720829
"609","ESP","GBR",0.0466814406244996
"610","DNK","GBR",0.0228147999187527
"611","DEU","GBR",0.0572771680364798
"612","CAN","GBR",0.046596024045118
"613","BEL","GBR",0.0239409475509614
"614","AUT","GBR",0.0210636711005798
"615","AUS","GBR",0.125879284143927
"616","ZAF","GBR",0.0392261057499687
"617","TUR","GBR",0.188759204999499
"618","THA","GBR",0.130018704079395
"619","SAU","GBR",0.119237729187058
"620","QAT","GBR",0.389877427273306
"621","PHL","GBR",0.163245249301525
"622","PER","GBR",0.174438606627825
"623","PAK","GBR",0.16281736357454
"624","MYS","GBR",0.176388951676709
"625","MEX","GBR",0.0663061641676854
"626","KOR","GBR",0.136659675624072
"627","IND","GBR",0.203768330121821
"628","IDN","GBR",0.22947758861818
"629","EGY","GBR",0.174773028616416
"630","COL","GBR",0.158221710671911
"631","CHN","GBR",0.421468291464094
"632","CHL","GBR",0.16927988059783
"633","BRA","GBR",0.152317529800993
"634","ARG","GBR",0.0586485181813332
"635","ISL","GBR",0.0434561549748518
"636","JOR","GBR",0.179806913674159
"637","OMN","GBR",0.207422683193717
"638","KEN","GBR",0.227638933004806
"639","NGA","GBR",0.158802717782728
"640","MAR","GBR",0.0824618252381689
"641","TUN","GBR",0.0524514323213502
"642","BGD","GBR",0.214935268104737
"643","LKA","GBR",0.254552731868704
"644","JAM","GBR",0.033304604949511
"645","PAN","GBR",0.180639082051351
"646","TTO","GBR",0.116521045398786
"647","BWA","GBR",0.119573766729547
"648","ZWE","GBR",0.187754567695854
"649","SWE","FRA",0.0168384772544565
"650","SGP","FRA",0.196490677465385
"651","PRT","FRA",0.084750854912747
"652","NZL","FRA",0.107665304559491
"653","NOR","FRA",0.1064593348148
"654","NLD","FRA",0.0378793598165566
"655","JPN","FRA",0.0747964052410948
"656","ITA","FRA",0.0160688024441326
"657","ISR","FRA",0.137141517610127
"658","IRL","FRA",0.182720147557724
"659","HKG","FRA",0.11676090055351
"660","GBR","FRA",0.0435935176790713
"662","FIN","FRA",0.0161872745263793
"663","ESP","FRA",0.0704095713758154
"664","DNK","FRA",0.0310809703882579
"665","DEU","FRA",0.0174746660169041
"666","CAN","FRA",0.0527849463311004
"667","BEL","FRA",0.0224704536552957
"668","AUT","FRA",0.0302645742754609
"669","AUS","FRA",0.128087785132308
"670","ZAF","FRA",0.041847597281648
"671","TUR","FRA",0.204920506274445
"672","THA","FRA",0.132393593730879
"673","SAU","FRA",0.122202660880992
"674","QAT","FRA",0.397691734557728
"675","PHL","FRA",0.16562013895301
"676","PER","FRA",0.17681349627931
"677","PAK","FRA",0.165192253226025
"678","MYS","FRA",0.18149397174144
"679","MEX","FRA",0.105057267326648
"680","KOR","FRA",0.167106895177616
"681","IND","FRA",0.206178923276528
"682","IDN","FRA",0.231852478269664
"683","EGY","FRA",0.177147918267901
"684","COL","FRA",0.161836085423661
"685","CHN","FRA",0.423676792452475
"686","CHL","FRA",0.176566324291093
"687","BRA","FRA",0.156342171410603
"688","ARG","FRA",0.0639446277526682
"689","ISL","FRA",0.0512204122479141
"690","JOR","FRA",0.18201541466254
"691","OMN","FRA",0.209718903464614
"692","KEN","FRA",0.230013822656291
"693","NGA","FRA",0.163347466922835
"694","MAR","FRA",0.0846703262265502
"695","TUN","FRA",0.0696882295216928
"696","BGD","FRA",0.219233567855521
"697","LKA","FRA",0.256927621520188
"698","JAM","FRA",0.0728140463753088
"699","PAN","FRA",0.183536353577155
"700","TTO","FRA",0.106722511858813
"701","BWA","FRA",0.138192904031238
"702","ZWE","FRA",0.163307897035902
"703","SWE","FIN",0.012962014112127
"704","SGP","FIN",0.194363084500221
"705","PRT","FIN",0.100938129439126
"706","NZL","FIN",0.0966783821532847
"707","NOR","FIN",0.0917675995563083
"708","NLD","FIN",0.0451696279072502
"709","JPN","FIN",0.0891334284444181
"710","ITA","FIN",0.0292834308535401
"711","ISR","FIN",0.133119730856932
"712","IRL","FIN",0.168331015262915
"713","HKG","FIN",0.127936791404133
"714","GBR","FIN",0.0406611475720829
"715","FRA","FIN",0.0161872745263793
"717","ESP","FIN",0.0713037516869402
"718","DNK","FIN",0.0409849721152838
"719","DEU","FIN",0.0322719334257295
"720","CAN","FIN",0.0386902351385496
"721","BEL","FIN",0.0372115220256529
"722","AUT","FIN",0.0461689716010341
"723","AUS","FIN",0.115381795644517
"724","ZAF","FIN",0.0341595510859577
"725","TUR","FIN",0.190537781409665
"726","THA","FIN",0.125038303553607
"727","SAU","FIN",0.111215738474786
"728","QAT","FIN",0.383753179902844
"729","PHL","FIN",0.154256650288204
"730","PER","FIN",0.165407445611131
"731","PAK","FIN",0.153786202557846
"732","MYS","FIN",0.167555417086556
"733","MEX","FIN",0.101623159407412
"734","KOR","FIN",0.173672477961498
"735","IND","FIN",0.194737169105127
"736","IDN","FIN",0.220446427601485
