"","Var1","Var2","value"
"101","NLD","PRT",0.0718308628583091
"102","JPN","PRT",0.13032923379222
"103","ITA","PRT",0.0886522521043145
"104","IRL","PRT",0.0633560099038624
"105","HKG","PRT",0.0335287760802114
"106","GBR","PRT",0.0615277680132615
"107","FRA","PRT",0.0972989671137909
"108","FIN","PRT",0.098750592530283
"109","ESP","PRT",0.0450748958247674
"110","DNK","PRT",0.0639221619829502
"111","DEU","PRT",0.0903342544142097
"112","BEL","PRT",0.0721417828901785
"113","AUT","PRT",0.0635267944570257
"114","AUS","PRT",0.0800355204615996
"115","ZAF","PRT",0.15216496896234
"116","TUR","PRT",0.0925545414302053
"117","THA","PRT",0.0600985465255648
"118","SAU","PRT",0.257732073255833
"119","PHL","PRT",0.0978020901345537
"120","PER","PRT",0.0924385516779691
"121","PAK","PRT",0.128344399928872
"122","MYS","PRT",0.0658266476184314
"123","MEX","PRT",0.0758821329058578
"124","KOR","PRT",0.0714154218491182
"125","IND","PRT",0.09466485718434
"126","IDN","PRT",0.133563327216172
"127","EGY","PRT",0.0922602089326572
"128","COL","PRT",0.0733202810232386
"129","CHN","PRT",0.344488198705091
"130","CHL","PRT",0.0900705274384469
"131","BRA","PRT",0.074230476559313
"132","ARG","PRT",0.116367429591048
"133","OMN","PRT",0.151646281562217
"134","KEN","PRT",0.1639661975372
"135","NGA","PRT",0.25590928772932
"136","MAR","PRT",0.107443066807007
"137","TUN","PRT",0.110986172568646
"138","BGD","PRT",0.102606413740821
"139","LKA","PRT",0.190206037143039
"140","JAM","PRT",0.0713664975574287
"141","PAN","PRT",0.113109568265616
"142","TTO","PRT",0.168086245085812
"143","BWA","PRT",0.0567250885023472
"144","ZWE","PRT",0.352425333169678
"145","SWE","NOR",0.089020537030874
"146","SGP","NOR",0.0603510978918338
"147","PRT","NOR",0.0459341855903572
"149","NLD","NOR",0.0638365588418959
"150","JPN","NOR",0.150574324291034
"151","ITA","NOR",0.0919624424053413
"152","IRL","NOR",0.0629711176294016
"153","HKG","NOR",0.0556028527854888
"154","GBR","NOR",0.0764716013854464
"155","FRA","NOR",0.0985363160545105
"156","FIN","NOR",0.0729776151394658
"157","ESP","NOR",0.0459546355533557
"158","DNK","NOR",0.0604242662174426
"159","DEU","NOR",0.0953937045761625
"160","BEL","NOR",0.0755776955743989
"161","AUT","NOR",0.0679837951670747
"162","AUS","NOR",0.037850391623658
"163","ZAF","NOR",0.123431383483814
"164","TUR","NOR",0.0653633270507148
"165","THA","NOR",0.0385900220678189
"166","SAU","NOR",0.212628891397426
"167","PHL","NOR",0.0543165168808541
"168","PER","NOR",0.0641596129940963
"169","PAK","NOR",0.0826731615385986
"170","MYS","NOR",0.0297747496584873
"171","MEX","NOR",0.0674145393113615
"172","KOR","NOR",0.0889464907391823
"173","IND","NOR",0.0662975280563406
"174","IDN","NOR",0.10504059232147
"175","EGY","NOR",0.0472739122708087
"176","COL","NOR",0.0418076079525345
"177","CHN","NOR",0.315689606587487
"178","CHL","NOR",0.0617031983104475
"179","BRA","NOR",0.0455484336412071
"180","ARG","NOR",0.131917649548442
"181","OMN","NOR",0.106920967950093
"182","KEN","NOR",0.118558494142768
"183","NGA","NOR",0.210806105870913
"184","MAR","NOR",0.0739078809598076
"185","TUN","NOR",0.0770091041103778
"186","BGD","NOR",0.0931891038379975
"187","LKA","NOR",0.161523994224933
"188","JAM","NOR",0.0674460438506653
"189","PAN","NOR",0.068006386407209
"190","TTO","NOR",0.125082286022242
"191","BWA","NOR",0.0500807292904915
"192","ZWE","NOR",0.309689098315577
"193","SWE","NLD",0.0384729196110185
"194","SGP","NLD",0.09298377875769
"195","PRT","NLD",0.0718308628583091
"196","NOR","NLD",0.0638365588418959
"198","JPN","NLD",0.0869221939770888
"199","ITA","NLD",0.0286190569343898
"200","IRL","NLD",0.116467915281805
"201","HKG","NLD",0.0651885846302499
"202","GBR","NLD",0.018201974112151
"203","FRA","NLD",0.035576823598788
"204","FIN","NLD",0.0290876029137413
"205","ESP","NLD",0.0363596711032776
"206","DNK","NLD",0.0126682585318801
"207","DEU","NLD",0.0325980105866241
"208","BEL","NLD",0.0123795621456418
"209","AUT","NLD",0.0163705216877048
"210","AUS","NLD",0.0623812881334299
"211","ZAF","NLD",0.0807210760588374
"212","TUR","NLD",0.129169077381839
"213","THA","NLD",0.0789515586128486
"214","SAU","NLD",0.192951445170901
"215","PHL","NLD",0.0703867898289838
"216","PER","NLD",0.112077278101102
"217","PAK","NLD",0.0592368288276965
"218","MYS","NLD",0.0681617975012506
"219","MEX","NLD",0.0244880653914663
"220","KOR","NLD",0.122142875435364
"221","IND","NLD",0.115183929560476
"222","IDN","NLD",0.15623276840681
"223","EGY","NLD",0.0661175257844321
"224","COL","NLD",0.091549589438697
"225","CHN","NLD",0.371260492851687
"226","CHL","NLD",0.112909891973629
"227","BRA","NLD",0.0986627089962169
"228","ARG","NLD",0.0680810907065462
"229","OMN","NLD",0.0883301880895423
"230","KEN","NLD",0.0938829801031508
"231","NGA","NLD",0.191293903413498
"232","MAR","NLD",0.0357456264664914
"233","TUN","NLD",0.0468404091371201
"234","BGD","NLD",0.119358457192277
"235","LKA","NLD",0.212875478333677
"236","JAM","NLD",0.026110636794016
"237","PAN","NLD",0.0893705671039007
"238","TTO","NLD",0.106491506161692
"239","BWA","NLD",0.0326545815595778
"240","ZWE","NLD",0.280727892829163
"241","SWE","JPN",0.0658415130625376
"242","SGP","JPN",0.161208944394726
"243","PRT","JPN",0.13032923379222
"244","NOR","JPN",0.150574324291034
"245","NLD","JPN",0.0869221939770888
"247","ITA","JPN",0.0591989769689395
"248","IRL","JPN",0.192762912674389
"249","HKG","JPN",0.105878837979835
"250","GBR","JPN",0.0848254861515509
"251","FRA","JPN",0.0548750045376044
"252","FIN","JPN",0.0783430945572618
"253","ESP","JPN",0.109746652699935
"254","DNK","JPN",0.0910645070855386
"255","DEU","JPN",0.0605594292551644
"256","BEL","JPN",0.0766466357598755
"257","AUT","JPN",0.0842530052419779
"258","AUS","JPN",0.132994890141997
"259","ZAF","JPN",0.100994938165201
"260","TUR","JPN",0.215710257854605
"261","THA","JPN",0.148085120247292
"262","SAU","JPN",0.212324381570982
"263","PHL","JPN",0.12524352793394
"264","PER","JPN",0.180258505051602
"265","PAK","JPN",0.103376081358052
"266","MYS","JPN",0.137964168754889
"267","MEX","JPN",0.0941663229198487
"268","KOR","JPN",0.19746812640361
"269","IND","JPN",0.185724920029416
"270","IDN","JPN",0.223929761025983
"271","EGY","JPN",0.1263113876504
"272","COL","JPN",0.164182175491191
"273","CHN","JPN",0.446794111440994
"274","CHL","JPN",0.192179013347365
"275","BRA","JPN",0.172921223718983
"276","ARG","JPN",0.0726052430140584
"277","OMN","JPN",0.108323406875649
"278","KEN","JPN",0.125240994876042
"279","NGA","JPN",0.210666839813579
"280","MAR","JPN",0.0885459862492251
"281","TUN","JPN",0.0737683359264973
"282","BGD","JPN",0.168607836719294
"283","LKA","JPN",0.281686452094366
"284","JAM","JPN",0.0898653993378551
"285","PAN","JPN",0.138291528347238
"286","TTO","JPN",0.128824311610328
"287","BWA","JPN",0.104885064162891
"288","ZWE","JPN",0.273966978581595
"289","SWE","ITA",0.0291181237370686
"290","SGP","ITA",0.11523023084224
"291","PRT","ITA",0.0886522521043145
"292","NOR","ITA",0.0919624424053413
"293","NLD","ITA",0.0286190569343898
"294","JPN","ITA",0.0591989769689395
"296","IRL","ITA",0.14147380772874
"297","HKG","ITA",0.0833138430103041
"298","GBR","ITA",0.0407933185590876
"299","FRA","ITA",0.0237222417317226
"300","FIN","ITA",0.0212531307047109
"301","ESP","ITA",0.0517705557492163
"302","DNK","ITA",0.0329497627351151
"303","DEU","ITA",0.0170110136170364
"304","BEL","ITA",0.021336380751643
"305","AUT","ITA",0.0288781871458719
"306","AUS","ITA",0.0868007261128688
"307","ZAF","ITA",0.0931118242619314
"308","TUR","ITA",0.157325769456056
"309","THA","ITA",0.104013772308172
"310","SAU","ITA",0.205544031191875
"311","PHL","ITA",0.091656540800903
"312","PER","ITA",0.137279346359192
"313","PAK","ITA",0.0728050121037368
"314","MYS","ITA",0.0926110412600522
"315","MEX","ITA",0.0491788555193863
"316","KOR","ITA",0.146132329281811
"317","IND","ITA",0.140870250591571
"318","IDN","ITA",0.181626626167493
"319","EGY","ITA",0.0901306308219565
"320","COL","ITA",0.1179173022158
"321","CHN","ITA",0.398925265231645
"322","CHL","ITA",0.140574664353588
"323","BRA","ITA",0.125636360936438
"324","ARG","ITA",0.04894783536345
"325","OMN","ITA",0.100922774110516
"326","KEN","ITA",0.10340828118154
"327","NGA","ITA",0.203886489434472
"328","MAR","ITA",0.0486898308840919
"329","TUN","ITA",0.0597905797421716
"330","BGD","ITA",0.140388538381346
"331","LKA","ITA",0.238480268805247
"332","JAM","ITA",0.0495535540372426
"333","PAN","ITA",0.110532280472539
"334","TTO","ITA",0.120895504756924
"335","BWA","ITA",0.0527371104292923
"336","ZWE","ITA",0.273862244642561
"337","SWE","IRL",0.144713537810186
"338","SGP","IRL",0.0407051892964391
"339","PRT","IRL",0.0633560099038624
"340","NOR","IRL",0.0629711176294016
"341","NLD","IRL",0.116467915281805
"342","JPN","IRL",0.192762912674389
"343","ITA","IRL",0.14147380772874
"345","HKG","IRL",0.0948230697355035
"346","GBR","IRL",0.107937426522838
"347","FRA","IRL",0.152044738880593
"348","FIN","IRL",0.128176801737711
"349","ESP","IRL",0.0915775542338221
"350","DNK","IRL",0.113668762199184
"351","DEU","IRL",0.148949694883009
"352","BEL","IRL",0.128847477427447
"353","AUT","IRL",0.121076116377626
"354","AUS","IRL",0.100136233984092
"355","ZAF","IRL",0.186228110812325
"356","TUR","IRL",0.0539977074666913
"357","THA","IRL",0.0825372295217556
"358","SAU","IRL",0.264852577416613
"359","PHL","IRL",0.113556871175191
"360","PER","IRL",0.0597738332258253
"361","PAK","IRL",0.14151397813439
"362","MYS","IRL",0.0922943712435383
"363","MEX","IRL",0.103203849542912
"364","KOR","IRL",0.035662101952782
"365","IND","IRL",0.0915254169362706
"366","IDN","IRL",0.0993956278987116
"367","EGY","IRL",0.098474525298512
"368","COL","IRL",0.0737903234125876
"369","CHN","IRL",0.310306298235752
"370","CHL","IRL",0.0548805275502393
"371","BRA","IRL",0.0681463443618076
"372","ARG","IRL",0.179723439494911
"373","OMN","IRL",0.158644260196156
"374","KEN","IRL",0.172171398304864
"375","NGA","IRL",0.257886615605379
"376","MAR","IRL",0.135748717280281
"377","TUN","IRL",0.128606947899682
"378","BGD","IRL",0.0797975688339392
"379","LKA","IRL",0.156038337825579
"380","JAM","IRL",0.105350679896645
"381","PAN","IRL",0.116636885971037
"382","TTO","IRL",0.168789073385543
"383","BWA","IRL",0.104082657568996
"384","ZWE","IRL",0.368371063339351
"385","SWE","HKG",0.102930073912408
"386","SGP","HKG",0.0670085792271243
"387","PRT","HKG",0.0335287760802114
"388","NOR","HKG",0.0556028527854888
"389","NLD","HKG",0.0651885846302499
"390","JPN","HKG",0.105878837979835
"391","ITA","HKG",0.0833138430103041
"392","IRL","HKG",0.0948230697355035
"394","GBR","HKG",0.0561183465147802
"395","FRA","HKG",0.09288864512252
"396","FIN","HKG",0.0942761875439912
"397","ESP","HKG",0.0404369889756589
"398","DNK","HKG",0.0589194814835426
"399","DEU","HKG",0.0793592672737063
"400","BEL","HKG",0.0678547823846215
"401","AUT","HKG",0.0578721224875858
"402","AUS","HKG",0.0720590799314254
"403","ZAF","HKG",0.144339816357848
"404","TUR","HKG",0.120966179836204
"405","THA","HKG",0.0572360137087159
"406","SAU","HKG",0.246626040960714
"407","PHL","HKG",0.087208043169012
"408","PER","HKG",0.0906573339810542
"409","PAK","HKG",0.11892825681812
"410","MYS","HKG",0.0547590832201383
"411","MEX","HKG",0.0667291287354403
"412","KOR","HKG",0.1007702850634
"413","IND","HKG",0.0949779569090113
"414","IDN","HKG",0.135734332484933
"415","EGY","HKG",0.0817239087976273
"416","COL","HKG",0.0730281926000309
"417","CHN","HKG",0.355427589626185
"418","CHL","HKG",0.0989647004341561
"419","BRA","HKG",0.0821386853309776
"420","ARG","HKG",0.0916869211028014
"421","OMN","HKG",0.141109981427187
"422","KEN","HKG",0.15481358942229
"423","NGA","HKG",0.244672048218443
"424","MAR","HKG",0.100193810038715
"425","TUN","HKG",0.100671035264962
"426","BGD","HKG",0.088084310857231
"427","LKA","HKG",0.192587975122687
"428","JAM","HKG",0.0622138894425182
"429","PAN","HKG",0.101872328754739
"430","TTO","HKG",0.157018680687519
"431","BWA","HKG",0.0520871816532388
"432","ZWE","HKG",0.345176076401386
"433","SWE","GBR",0.0477223633518549
"434","SGP","GBR",0.102558143280685
"435","PRT","GBR",0.0615277680132615
"436","NOR","GBR",0.0764716013854464
"437","NLD","GBR",0.018201974112151
"438","JPN","GBR",0.0848254861515509
"439","ITA","GBR",0.0407933185590876
"440","IRL","GBR",0.107937426522838
"441","HKG","GBR",0.0561183465147802
"443","FRA","GBR",0.0523002382133516
"444","FIN","GBR",0.038157841029211
"445","ESP","GBR",0.030521955164343
"446","DNK","GBR",0.0234348639768389
"447","DEU","GBR",0.0483624164471514
"448","BEL","GBR",0.0290111654203277
"449","AUT","GBR",0.0207608050644367
"450","AUS","GBR",0.0779465583389805
"451","ZAF","GBR",0.092907522753197
"452","TUR","GBR",0.140036409640408
"453","THA","GBR",0.0951596045342833
"454","SAU","GBR",0.205322214002101
"455","PHL","GBR",0.0814408814751459
"456","PER","GBR",0.128425178585304
"457","PAK","GBR",0.0717793360713522
"458","MYS","GBR",0.0837568734861638
"459","MEX","GBR",0.0319269114806328
"460","KOR","GBR",0.117038254956643
"461","IND","GBR",0.132435896553144
"462","IDN","GBR",0.173192272129065
"463","EGY","GBR",0.0812764630480681
"464","COL","GBR",0.109482948177373
"465","CHN","GBR",0.389322118129044
"466","CHL","GBR",0.130205684665982
"467","BRA","GBR",0.116864683108368
"468","ARG","GBR",0.072889636044108
"469","OMN","GBR",0.100700956920742
"470","KEN","GBR",0.106072440966427
"471","NGA","GBR",0.203664672244698
"472","MAR","GBR",0.0476143450362891
"473","TUN","GBR",0.0592111779683201
"474","BGD","GBR",0.129656856883135
"475","LKA","GBR",0.23004591476682
"476","JAM","GBR",0.0234793511802814
"477","PAN","GBR",0.0998005989743282
"478","TTO","GBR",0.118862274992892
"479","BWA","GBR",0.0420054289310816
"480","ZWE","GBR",0.290897565156417
"481","SWE","FRA",0.0141926965707662
"482","SGP","FRA",0.123876945851716
"483","PRT","FRA",0.0972989671137909
"484","NOR","FRA",0.0985363160545105
"485","NLD","FRA",0.035576823598788
"486","JPN","FRA",0.0548750045376044
"487","ITA","FRA",0.0237222417317226
"488","IRL","FRA",0.152044738880593
"489","HKG","FRA",0.09288864512252
"490","GBR","FRA",0.0523002382133516
"492","FIN","FRA",0.0257089762562345
"493","ESP","FRA",0.0610287383313708
"494","DNK","FRA",0.0383887219245745
"495","DEU","FRA",0.0161095303573605
"496","BEL","FRA",0.0259015226541353
"497","AUT","FRA",0.0351545064453024
"498","AUS","FRA",0.0831905989610423
"499","ZAF","FRA",0.069434231151162
"500","TUR","FRA",0.160835253317001
"501","THA","FRA",0.100129270023201
"502","SAU","FRA",0.181821789460152
"503","PHL","FRA",0.0869895475341365
"504","PER","FRA",0.133394844074221
"505","PAK","FRA",0.0676603701444995
"506","MYS","FRA",0.0887265389750813
"507","MEX","FRA",0.0600648889902543
"508","KOR","FRA",0.154779044291288
"509","IND","FRA",0.137746171554452
"510","IDN","FRA",0.178502547130373
"511","EGY","FRA",0.0862461285369857
"512","COL","FRA",0.114793223178681
"513","CHN","FRA",0.396880279943208
"514","CHL","FRA",0.139798756541864
"515","BRA","FRA",0.123591375648001
"516","ARG","FRA",0.0439506503868798
"517","OMN","FRA",0.0772005323787935
"518","KEN","FRA",0.0904540696531585
"519","NGA","FRA",0.180164247702749
"520","MAR","FRA",0.0403311728758382
"521","TUN","FRA",0.0361129866314021
"522","BGD","FRA",0.135721545114579
"523","LKA","FRA",0.235356189768128
"524","JAM","FRA",0.0610604736915066
"525","PAN","FRA",0.105865287205772
"526","TTO","FRA",0.0972179116461544
"527","BWA","FRA",0.0500100596252863
"528","ZWE","FRA",0.256757526960327
"529","SWE","FIN",0.0169700520420585
"530","SGP","FIN",0.121035450808641
"531","PRT","FIN",0.098750592530283
"532","NOR","FIN",0.0729776151394658
"533","NLD","FIN",0.0290876029137413
"534","JPN","FIN",0.0783430945572618
"535","ITA","FIN",0.0212531307047109
"536","IRL","FIN",0.128176801737711
"537","HKG","FIN",0.0942761875439912
"538","GBR","FIN",0.038157841029211
"539","FRA","FIN",0.0257089762562345
"541","ESP","FIN",0.0572122764361585
"542","DNK","FIN",0.0353567060604486
"543","DEU","FIN",0.02277583640231
"544","BEL","FIN",0.0266088096401045
"545","AUT","FIN",0.0372218772807784
"546","AUS","FIN",0.0668455164916575
"547","ZAF","FIN",0.0806103598964575
"548","TUR","FIN",0.137562320343323
"549","THA","FIN",0.0840585626869603
"550","SAU","FIN",0.191759656901071
"551","PHL","FIN",0.0731182930697194
"552","PER","FIN",0.117324136737981
"553","PAK","FIN",0.0576352867858084
"554","MYS","FIN",0.0726558316388408
"555","MEX","FIN",0.045126850481934
"556","KOR","FIN",0.149630843655989
"557","IND","FIN",0.12070136538917
"558","IDN","FIN",0.16147962704369
"559","EGY","FIN",0.0701754212007452
"560","COL","FIN",0.0977484170134
"561","CHN","FIN",0.377806726438948
"562","CHL","FIN",0.119456125560891
"563","BRA","FIN",0.105130151944395
"564","ARG","FIN",0.0589400344089763
"565","OMN","FIN",0.0879388286069053
"566","KEN","FIN",0.0896239068907363
"567","NGA","FIN",0.190102115143668
"568","MAR","FIN",0.0362690744272095
"569","TUN","FIN",0.0472891153766976
"570","BGD","FIN",0.122089960433013
"571","LKA","FIN",0.218311383602847
"572","JAM","FIN",0.0425763518874013
"573","PAN","FIN",0.0921020703446362
"574","TTO","FIN",0.10839404039145
"575","BWA","FIN",0.0487651339388062
"576","ZWE","FIN",0.253674740639395
"577","SWE","ESP",0.0635327213253562
"578","SGP","ESP",0.0790042054881985
"579","PRT","ESP",0.0450748958247674
"580","NOR","ESP",0.0459546355533557
"581","NLD","ESP",0.0363596711032776
"582","JPN","ESP",0.109746652699935
"583","ITA","ESP",0.0517705557492163
"584","IRL","ESP",0.0915775542338221
"585","HKG","ESP",0.0404369889756589
"586","GBR","ESP",0.030521955164343
"587","FRA","ESP",0.0610287383313708
"588","FIN","ESP",0.0572122764361585
"590","DNK","ESP",0.0266167953236111
"591","DEU","ESP",0.0581090387250712
"592","BEL","ESP",0.0377884253922305
"593","AUT","ESP",0.0301850622804334
"594","AUS","ESP",0.05707129787688
"595","ZAF","ESP",0.117080747162115
"596","TUR","ESP",0.109806950498621
"597","THA","ESP",0.0736415683562988
"598","SAU","ESP",0.22763060174827
"599","PHL","ESP",0.06961110255693
"600","PER","ESP",0.106538531545907
"601","PAK","ESP",0.0953880295869673
"602","MYS","ESP",0.0628518072447007
"603","MEX","ESP",0.0509297244368837
"604","KOR","ESP",0.101387342685634
"605","IND","ESP",0.108764837052278
"606","IDN","ESP",0.149026731098526
"607","EGY","ESP",0.0608075355278822
"608","COL","ESP",0.0843435521304129
"609","CHN","ESP",0.360656798582093
"610","CHL","ESP",0.104511630750054
"611","BRA","ESP",0.0896938804416678
"612","ARG","ESP",0.0931904526488785
"613","OMN","ESP",0.122610654441923
"614","KEN","ESP",0.130242651206428
"615","NGA","ESP",0.225807816221757
"616","MAR","ESP",0.0714159365806339
"617","TUN","ESP",0.0811208754895003
"618","BGD","ESP",0.114800117369203
"619","LKA","ESP",0.205669441025393
"620","JAM","ESP",0.0404285668613174
"621","PAN","ESP",0.0848122272808262
"622","TTO","ESP",0.140771972514072
"623","BWA","ESP",0.0243054093289816
"624","ZWE","ESP",0.310887017075554
"625","SWE","DNK",0.044010592428865
"626","SGP","DNK",0.08749926088443
"627","PRT","DNK",0.0639221619829502
"628","NOR","DNK",0.0604242662174426
"629","NLD","DNK",0.0126682585318801
"630","JPN","DNK",0.0910645070855386
"631","ITA","DNK",0.0329497627351151
"632","IRL","DNK",0.113668762199184
"633","HKG","DNK",0.0589194814835426
"634","GBR","DNK",0.0234348639768389
"635","FRA","DNK",0.0383887219245745
"636","FIN","DNK",0.0353567060604486
"637","ESP","DNK",0.0266167953236111
"639","DEU","DNK",0.0354690223182749
"640","BEL","DNK",0.0153701018138257
"641","AUT","DNK",0.00777557732352641
"642","AUS","DNK",0.0555812277494532
"643","ZAF","DNK",0.0908950565557815
"644","TUR","DNK",0.124740076156973
"645","THA","DNK",0.072794273944756
"646","SAU","DNK",0.203965500279486
"647","PHL","DNK",0.0629248761758563
"648","PER","DNK",0.106059847995777
"649","PAK","DNK",0.0698411301642241
"650","MYS","DNK",0.0613915428966365
"651","MEX","DNK",0.03251765580936
"652","KOR","DNK",0.117626844774888
"653","IND","DNK",0.109166499455151
"654","IDN","DNK",0.150215338301485
"655","EGY","DNK",0.0592412712327277
"656","COL","DNK",0.0860480842005342
"657","CHN","DNK",0.366264564648351
"658","CHL","DNK",0.107913963770294
"659","BRA","DNK",0.0934298191315289
"660","ARG","DNK",0.0714933833309995
"661","OMN","DNK",0.0993442431981276
"662","KEN","DNK",0.103807183947671
"663","NGA","DNK",0.202307958522083
"664","MAR","DNK",0.0458819364382196
"665","TUN","DNK",0.0578544642457054
"666","BGD","DNK",0.11189654353915
"667","LKA","DNK",0.206858048228352
"668","JAM","DNK",0.023765688061786
"669","PAN","DNK",0.0819086534507731
"670","TTO","DNK",0.118087610311051
"671","BWA","DNK",0.0227391450338271
"672","ZWE","DNK",0.288503171186728
"673","SWE","DEU",0.0249637203072291
"674","SGP","DEU",0.113899593693975
"675","PRT","DEU",0.0903342544142097
"676","NOR","DEU",0.0953937045761625
"677","NLD","DEU",0.0325980105866241
"678","JPN","DEU",0.0605594292551644
"679","ITA","DEU",0.0170110136170364
"680","IRL","DEU",0.148949694883009
"681","HKG","DEU",0.0793592672737063
"682","GBR","DEU",0.0483624164471514
"683","FRA","DEU",0.0161095303573605
"684","FIN","DEU",0.02277583640231
"685","ESP","DEU",0.0581090387250712
"686","DNK","DEU",0.0354690223182749
"688","BEL","DEU",0.0203206133328407
"689","AUT","DEU",0.0279239764446378
"690","AUS","DEU",0.074108049361403
"691","ZAF","DEU",0.0822998113208386
"692","TUR","DEU",0.155445614783255
"693","THA","DEU",0.0901113736775907
"694","SAU","DEU",0.195370255044544
"695","PHL","DEU",0.0749773821425538
"696","PER","DEU",0.123532693949929
"697","PAK","DEU",0.0612458849292812
"698","MYS","DEU",0.079456234333076
"699","MEX","DEU",0.0569698449926703
"700","KOR","DEU",0.150653786186666
"701","IND","DEU",0.127930816895588
"702","IDN","DEU",0.168687192471509
"703","EGY","DEU",0.074812963715476
"704","COL","DEU",0.105903552568906
"705","CHN","DEU",0.38830294959506
"706","CHL","DEU",0.132246187986323
"707","BRA","DEU",0.115014045299852
"708","ARG","DEU",0.0365239449722796
"709","OMN","DEU",0.0907489979631847
"710","KEN","DEU",0.0941818694120791
"711","NGA","DEU",0.19371271328714
"712","MAR","DEU",0.0371908773066335
"713","TUN","DEU",0.0492592190107625
"714","BGD","DEU",0.123411449214835
"715","LKA","DEU",0.225540835109264
"716","JAM","DEU",0.0571226519253064
"717","PAN","DEU",0.0935551913060284
"718","TTO","DEU",0.109396551179465
"719","BWA","DEU",0.046590501231966
"720","ZWE","DEU",0.272318016057427
"721","SWE","BEL",0.0350752915277861
"722","SGP","BEL",0.0981206134883821
"723","PRT","BEL",0.0721417828901785
"724","NOR","BEL",0.0755776955743989
"725","NLD","BEL",0.0123795621456418
"726","JPN","BEL",0.0766466357598755
"727","ITA","BEL",0.021336380751643
"728","IRL","BEL",0.128847477427447
"729","HKG","BEL",0.0678547823846215
"730","GBR","BEL",0.0290111654203277
"731","FRA","BEL",0.0259015226541353
"732","FIN","BEL",0.0266088096401045
