"","Var1","Var2","value"
"212","NOR","NLD",0.00716115972131881
"214","JPN","NLD",0.0324601700727303
"215","ITA","NLD",0.0450630465630217
"216","IRL","NLD",0.11094876320268
"217","HKG","NLD",0.067371452810404
"218","GBR","NLD",0.00540410720103035
"219","FRA","NLD",0.0264058427352226
"220","FIN","NLD",0.00878991008992236
"221","ESP","NLD",0.00942447863799811
"222","DNK","NLD",0.0202918272321298
"223","DEU","NLD",0.0186709625912191
"224","BEL","NLD",0.0123489779536959
"225","AUT","NLD",0.00803170926421659
"226","AUS","NLD",0.0101325604486978
"227","ZAF","NLD",0.0682794180721294
"228","TUR","NLD",0.0681229648825848
"229","THA","NLD",0.0860169904469547
"230","SAU","NLD",0.112860288780733
"231","PHL","NLD",0.0401881894462296
"232","PER","NLD",0.0548348449045127
"233","PAK","NLD",0.0156132640783848
"234","MYS","NLD",0.0684726208451882
"235","MEX","NLD",0.0529741587659213
"236","KOR","NLD",0.14791654133016
"237","IND","NLD",0.139716376522546
"238","IDN","NLD",0.0830537157016502
"239","GRC","NLD",0.0429036703804432
"240","EGY","NLD",0.0364104356996915
"241","COL","NLD",0.0271162637531656
"242","CHN","NLD",0.315832900059236
"243","CHL","NLD",0.0871782667036438
"244","BRA","NLD",0.0365152255251432
"245","ARG","NLD",0.035461793926883
"246","ARE","NLD",0.192848702988137
"247","JOR","NLD",0.0982424199333512
"248","OMN","NLD",0.0545946348136376
"249","KEN","NLD",0.0760840605079611
"250","NGA","NLD",0.0313640502382808
"251","MUS","NLD",0.104053162606938
"252","MAR","NLD",0.0694327930179303
"253","TUN","NLD",0.0417166398494672
"254","BGD","NLD",0.106359904974443
"255","LKA","NLD",0.13304868868044
"256","JAM","NLD",0.0554954834077716
"257","PAN","NLD",0.0856593043854444
"258","TTO","NLD",0.0999218399228644
"259","BWA","NLD",0.0391012225435798
"260","ZWE","NLD",0.145914485674369
"261","SWE","JPN",0.0327351712780046
"262","SGP","JPN",0.12468884485983
"263","PRT","JPN",0.0298245383331455
"264","NOR","JPN",0.0300352006665685
"265","NLD","JPN",0.0324601700727303
"267","ITA","JPN",0.0215819407281195
"268","IRL","JPN",0.143396942574553
"269","HKG","JPN",0.0938036288004411
"270","GBR","JPN",0.0286261996215475
"271","FRA","JPN",0.0108866023811346
"272","FIN","JPN",0.0393230865036273
"273","ESP","JPN",0.0310263764072097
"274","DNK","JPN",0.0121683428406005
"275","DEU","JPN",0.0180971571145949
"276","BEL","JPN",0.0208403173560332
