"","Var1","Var2","value"
"250","MYS","NOR",0.0513786389267249
"251","MEX","NOR",0.0613427505767263
"252","KOR","NOR",0.130838079579745
"253","IND","NOR",0.0494786986557924
"254","IDN","NOR",0.0259559247207267
"255","GRC","NOR",0.0317065276086919
"256","EGY","NOR",0.00741767996528153
"257","COL","NOR",0.0399938354553973
"258","CHN","NOR",0.205886425963208
"259","CHL","NOR",0.0556725152651704
"260","BRA","NOR",0.0604277499403485
"261","ARG","NOR",0.0595271485088892
"262","ARE","NOR",0.169647797976344
"263","ISL","NOR",0.0320378210676543
"264","OMN","NOR",0.0267265320509472
"265","KEN","NOR",0.098639551725089
"266","NGA","NOR",0.0797275788830234
"267","MAR","NOR",0.0120016712803065
"268","TUN","NOR",0.0148744281218155
"269","BGD","NOR",0.014315491877764
"270","LKA","NOR",0.042643767280147
"271","JAM","NOR",0.0470049951905089
"272","PAN","NOR",0.047247475034364
"273","TTO","NOR",0.0643248090134523
"274","BWA","NOR",0.051631230102286
"275","ZWE","NOR",0.106307826062042
"276","SWE","NLD",0.0215209273975499
"277","SGP","NLD",0.0751611563131721
"278","PRT","NLD",0.0201574204212565
"279","NZL","NLD",0.0359274750785264
"280","NOR","NLD",0.00939351359180024
"282","JPN","NLD",0.0245106974521891
"283","ITA","NLD",0.0223430346222424
"284","ISR","NLD",0.0111142885860739
"285","IRL","NLD",0.1005131003261
"286","HKG","NLD",0.0478415439709438
"287","GBR","NLD",0.00878950374965132
"288","FRA","NLD",0.0226868766749593
"289","FIN","NLD",0.010857581361455
"290","ESP","NLD",0.0107880482125964
"291","DNK","NLD",0.0146594981886352
"292","DEU","NLD",0.023568928496884
"293","CHE","NLD",0.0481681431652289
"294","CAN","NLD",0.0401519034223641
"295","BEL","NLD",0.0128577905855098
"296","AUT","NLD",0.00836203833568194
"297","AUS","NLD",0.00975176847093784
"298","ZAF","NLD",0.0903269629128654
"299","TUR","NLD",0.0146748290905993
"300","THA","NLD",0.0890700167599769
"301","SAU","NLD",0.126876392901083
"302","PHL","NLD",0.0657015946806416
"303","PER","NLD",0.0901311188050833
"304","PAK","NLD",0.0251688071404621
"305","MYS","NLD",0.0607721525185251
"306","MEX","NLD",0.0525411479995016
"307","KOR","NLD",0.140231593171546
"308","IND","NLD",0.0531976075634776
"309","IDN","NLD",0.0330394236725384
"310","GRC","NLD",0.0246363278322386
"311","EGY","NLD",0.0106203259153299
"312","COL","NLD",0.0349697598575147
"313","CHN","NLD",0.212844102841127
"314","CHL","NLD",0.0650660288569707
"315","BRA","NLD",0.0518997833121647
"316","ARG","NLD",0.0542850651553958
"317","ARE","NLD",0.163417650470434
"318","ISL","NLD",0.0236968528555304
"319","OMN","NLD",0.0208192747290029
"320","KEN","NLD",0.0892650520895868
"321","NGA","NLD",0.0703340652912232
"322","MAR","NLD",0.00986675947290405
"323","TUN","NLD",0.0174844551233468
"324","BGD","NLD",0.0129539927313035
"325","LKA","NLD",0.0489619005344525
"326","JAM","NLD",0.0417281952196891
"327","PAN","NLD",0.0418737993691061
"328","TTO","NLD",0.0672672904980979
"329","BWA","NLD",0.0570049057675439
"330","ZWE","NLD",0.103463467128763
"331","SWE","JPN",0.0216893088230281
"332","SGP","JPN",0.0877842756711416
"333","PRT","JPN",0.0304702001560057
"334","NZL","JPN",0.0379234872026799
"335","NOR","JPN",0.0288660938843859
"336","NLD","JPN",0.0245106974521891
"338","ITA","JPN",0.0136753419871515
"339","ISR","JPN",0.0158108165413688
"340","IRL","JPN",0.123390748231882
"341","HKG","JPN",0.0524527516828554
"342","GBR","JPN",0.0281163494059443
"343","FRA","JPN",0.0196203714471204
"344","FIN","JPN",0.032397524784451
"345","ESP","JPN",0.0312245185485683
"346","DNK","JPN",0.0163882175583885
"347","DEU","JPN",0.0145017838403815
"348","CHE","JPN",0.040965944207392
"349","CAN","JPN",0.0386805617152221
"350","BEL","JPN",0.0132229433933594
"351","AUT","JPN",0.0169560109344101
"352","AUS","JPN",0.0196534121650289
"353","ZAF","JPN",0.0893946105035238
"354","TUR","JPN",0.0284949609966028
"355","THA","JPN",0.0975465120105358
"356","SAU","JPN",0.13575660732914
"357","PHL","JPN",0.0680736228216892
"358","PER","JPN",0.0935105337157628
"359","PAK","JPN",0.0122266007317537
"360","MYS","JPN",0.073832897627581
"361","MEX","JPN",0.0565990857395644
"362","KOR","JPN",0.155256884065025
"363","IND","JPN",0.0769885067158129
"364","IDN","JPN",0.0432021606162427
"365","GRC","JPN",0.0307018826692735
"366","EGY","JPN",0.0318076539563105
"367","COL","JPN",0.0251286662732336
"368","CHN","JPN",0.234752519847594
"369","CHL","JPN",0.0812872423655519
"370","BRA","JPN",0.0519347342302307
"371","ARG","JPN",0.0584763245582355
"372","ARE","JPN",0.169568461873365
"373","ISL","JPN",0.0250175671605939
"374","OMN","JPN",0.013904598261626
"375","KEN","JPN",0.0808494506444557
"376","NGA","JPN",0.0722742515369117
"377","MAR","JPN",0.0267681137139399
"378","TUN","JPN",0.0381244742420689
"379","BGD","JPN",0.0302108194438238
"380","LKA","JPN",0.0712222206159518
"381","JAM","JPN",0.0237981352469012
"382","PAN","JPN",0.0480246107720366
"383","TTO","JPN",0.085558754422466
"384","BWA","JPN",0.0579050957062553
"385","ZWE","JPN",0.084730185498796
"386","SWE","ITA",0.0156207119040662
"387","SGP","ITA",0.0931093236928576
"388","PRT","ITA",0.0318324538149655
"389","NZL","ITA",0.0245138618828151
"390","NOR","ITA",0.0292474167476423
"391","NLD","ITA",0.0223430346222424
"392","JPN","ITA",0.0136753419871515
"394","ISR","ITA",0.0189037619668463
"395","IRL","ITA",0.122856134948342
"396","HKG","ITA",0.0604573177358513
"397","GBR","ITA",0.0258771326219277
"398","FRA","ITA",0.0066096189776241
"399","FIN","ITA",0.029717590612112
"400","ESP","ITA",0.0288589616763272
"401","DNK","ITA",0.00779277103365239
"402","DEU","ITA",0.00299164869191648
"403","CHE","ITA",0.0299093186534619
"404","CAN","ITA",0.0259269556517817
"405","BEL","ITA",0.0104699654277443
"406","AUT","ITA",0.014411441239248
"407","AUS","ITA",0.0169734779926899
"408","ZAF","ITA",0.0766410044400834
"409","TUR","ITA",0.0289325112834994
"410","THA","ITA",0.104889837416724
"411","SAU","ITA",0.124059300248628
"412","PHL","ITA",0.0550186192303494
"413","PER","ITA",0.0801030830415028
"414","PAK","ITA",0.00866923682835719
"415","MYS","ITA",0.0787203198982107
"416","MEX","ITA",0.043223484527106
"417","KOR","ITA",0.159194941577655
"418","IND","ITA",0.0748981218906742
"419","IDN","ITA",0.0494042930278702
"420","GRC","ITA",0.0215567041873829
"421","EGY","ITA",0.0292953682842604
"422","COL","ITA",0.0126373560237939
"423","CHN","ITA",0.234514025990823
"424","CHL","ITA",0.0840006246161217
"425","BRA","ITA",0.0391811281667903
"426","ARG","ITA",0.0448009825710839
"427","ARE","ITA",0.156088585261019
"428","ISL","ITA",0.0203997725618976
"429","OMN","ITA",0.0132279513471713
"430","KEN","ITA",0.071222914749999
"431","NGA","ITA",0.0592565754863699
"432","MAR","ITA",0.0254175178819021
"433","TUN","ITA",0.0354445400697299
"434","BGD","ITA",0.0286946426191776
"435","LKA","ITA",0.0702720621759899
"436","JAM","ITA",0.0193957913859683
"437","PAN","ITA",0.034349268784885
"438","TTO","ITA",0.0840874145110881
"439","BWA","ITA",0.0663559329810336
"440","ZWE","ITA",0.0831281321323105
"441","SWE","ISR",0.0218959243056517
"442","SGP","ISR",0.07490402989107
"443","PRT","ISR",0.0217829377763739
"444","NZL","ISR",0.0356579999618706
"445","NOR","ISR",0.0139184171361694
"446","NLD","ISR",0.0111142885860739
"447","JPN","ISR",0.0158108165413688
"448","ITA","ISR",0.0189037619668463
"450","IRL","ISR",0.108303574046943
"451","HKG","ISR",0.048923339808481
"452","GBR","ISR",0.0166016308188797
"453","FRA","ISR",0.0215547800976607
"454","FIN","ISR",0.0214772721059593
"455","ESP","ISR",0.0187301852034093
"456","DNK","ISR",0.0133224790592734
"457","DEU","ISR",0.0201194331201098
"458","CHE","ISR",0.0477813746026475
"459","CAN","ISR",0.0406847462680409
"460","BEL","ISR",0.0119237027592414
"461","AUT","ISR",0.00698353553717812
"462","AUS","ISR",0.0096622148703025
"463","ZAF","ISR",0.0903929230330708
"464","TUR","ISR",0.0218553398688399
"465","THA","ISR",0.0893228419685472
"466","SAU","ISR",0.126736784022601
"467","PHL","ISR",0.0654487694720713
"468","PER","ISR",0.0883242466428596
"469","PAK","ISR",0.020287782244486
"470","MYS","ISR",0.0605150260964231
"471","MEX","ISR",0.0519248389993064
"472","KOR","ISR",0.140291179610809
"473","IND","ISR",0.0632880277790141
"474","IDN","ISR",0.0332922488811087
"475","GRC","ISR",0.0236864924231759
"476","EGY","ISR",0.0198121706577292
"477","COL","ISR",0.0279617097046098
"478","CHN","ISR",0.219594425128686
"479","CHL","ISR",0.0658971552699992
"480","BRA","ISR",0.0521138181138343
"481","ARG","ISR",0.052478192993172
"482","ARE","ISR",0.162335854632897
"483","ISL","ISR",0.0237238892411401
"484","OMN","ISR",0.0167792134623101
"485","KEN","ISR",0.0891709382834737
"486","NGA","ISR",0.0705911917133252
"487","MAR","ISR",0.0186498923340562
"488","TUN","ISR",0.0274370411726985
"489","BGD","ISR",0.0219270170713318
"490","LKA","ISR",0.0564829257014795
"491","JAM","ISR",0.0333821617580814
"492","PAN","ISR",0.0407920035315689
"493","TTO","ISR",0.0773197889632423
"494","BWA","ISR",0.0581347693796768
"495","ZWE","ISR",0.0939875385216844
"496","SWE","IRL",0.115687489122104
"497","SGP","IRL",0.043234117179162
"498","PRT","IRL",0.093083442396188
"499","NZL","IRL",0.12811191175451
"500","NOR","IRL",0.0945246543474963
"501","NLD","IRL",0.1005131003261
"502","JPN","IRL",0.123390748231882
"503","ITA","IRL",0.122856134948342
"504","ISR","IRL",0.108303574046943
"506","HKG","IRL",0.0769069690293052
"507","GBR","IRL",0.0970637035771285
"508","FRA","IRL",0.123174916929183
"509","FIN","IRL",0.099176888640274
"510","ESP","IRL",0.0946381154225452
"511","DNK","IRL",0.11506336391469
"512","DEU","IRL",0.124082028822984
"513","CHE","IRL",0.147804605355637
"514","CAN","IRL",0.140531385458836
"515","BEL","IRL",0.113345830839733
"516","AUT","IRL",0.108875138661782
"517","AUS","IRL",0.107264603588874
"518","ZAF","IRL",0.180922929037148
"519","TUR","IRL",0.0951006965165762
"520","THA","IRL",0.0470260995104755
"521","SAU","IRL",0.216776354098089
"522","PHL","IRL",0.157636996424135
"523","PER","IRL",0.165986819875322
"524","PAK","IRL",0.125681907466562
"525","MYS","IRL",0.060138480532421
"526","MEX","IRL",0.151862051905732
"527","KOR","IRL",0.0532986122518462
"528","IND","IRL",0.0479580130576677
"529","IDN","IRL",0.0935645113008865
"530","GRC","IRL",0.116589887417576
"531","EGY","IRL",0.0942231416233903
"532","COL","IRL",0.134518489802894
"533","CHN","IRL",0.112671787452566
"534","CHL","IRL",0.0455284271327263
"535","BRA","IRL",0.14988455073984
"536","ARG","IRL",0.146491262186785
"537","ARE","IRL",0.251398002868447
"538","ISL","IRL",0.115445285761659
"539","OMN","IRL",0.119909907232095
"540","KEN","IRL",0.188140859669949
"541","NGA","IRL",0.165818846585791
"542","MAR","IRL",0.10268565967984
"543","TUN","IRL",0.0915619104877314
"544","BGD","IRL",0.0992460518691727
"545","LKA","IRL",0.0525840727723521
"546","JAM","IRL",0.141529649538005
"547","PAN","IRL",0.121896260909572
"548","TTO","IRL",0.0889751187584525
"549","BWA","IRL",0.0674943310161504
"550","ZWE","IRL",0.20039968649612
"551","SWE","HKG",0.0673512112629421
"552","SGP","HKG",0.0374215360282155
"553","PRT","HKG",0.0291890537445447
"554","NZL","HKG",0.0821642649259944
"555","NOR","HKG",0.042467868305686
"556","NLD","HKG",0.0478415439709438
"557","JPN","HKG",0.0524527516828554
"558","ITA","HKG",0.0604573177358513
"559","ISR","HKG",0.048923339808481
"560","IRL","HKG",0.0769069690293052
"562","GBR","HKG",0.0428519837888492
"563","FRA","HKG",0.0645109537451806
"564","FIN","HKG",0.0555366283674597
"565","ESP","HKG",0.0373870431496541
"566","DNK","HKG",0.0590621353507519
"567","DEU","HKG",0.0596328685035402
"568","CHE","HKG",0.0903666363893132
"569","CAN","HKG",0.0859270624858153
"570","BEL","HKG",0.055566685178279
"571","AUT","HKG",0.0509538837800032
"572","AUS","HKG",0.05558205233633
"573","ZAF","HKG",0.136157246778258
"574","TUR","HKG",0.0373240435934869
"575","THA","HKG",0.0450937603276804
"576","SAU","HKG",0.173815577564297
"577","PHL","HKG",0.111531878546034
"578","PER","HKG",0.136754327228835
"579","PAK","HKG",0.0586822139997675
"580","MYS","HKG",0.0243276066182911
"581","MEX","HKG",0.0982898183075778
"582","KOR","HKG",0.105993142371242
"583","IND","HKG",0.0308526067837027
"584","IDN","HKG",0.021287119526368
"585","GRC","HKG",0.0711694310782655
"586","EGY","HKG",0.0412041419930305
"587","COL","HKG",0.0696259585891041
"588","CHN","HKG",0.187785881073577
"589","CHL","HKG",0.0334328509537858
"590","BRA","HKG",0.0978109529358149
"591","ARG","HKG",0.100908273579148
"592","ARE","HKG",0.211259194441378
"593","ISL","HKG",0.0695271367209226
"594","OMN","HKG",0.0591775463368718
"595","KEN","HKG",0.13168023248585
"596","NGA","HKG",0.114741628504044
"597","MAR","HKG",0.0463905848618308
"598","TUN","HKG",0.0525788908923824
"599","BGD","HKG",0.055304026172319
"600","LKA","HKG",0.0250863206838416
"601","JAM","HKG",0.0658464660742948
"602","PAN","HKG",0.08971534334005
"603","TTO","HKG",0.0765747243595912
"604","BWA","HKG",0.0099861963557929
"605","ZWE","HKG",0.13629561405808
"606","SWE","GBR",0.0246979024082812
"607","SGP","GBR",0.0712005758388928
"608","PRT","GBR",0.0152376208290012
"609","NZL","GBR",0.0398860378581886
"610","NOR","GBR",0.00551195372388474
"611","NLD","GBR",0.00878950374965132
"612","JPN","GBR",0.0281163494059443
"613","ITA","GBR",0.0258771326219277
"614","ISR","GBR",0.0166016308188797
"615","IRL","GBR",0.0970637035771285
"616","HKG","GBR",0.0428519837888492
"618","FRA","GBR",0.0261112133520541
"619","FIN","GBR",0.0126846445786104
"620","ESP","GBR",0.00571781073144961
"621","DNK","GBR",0.0182042269768421
"622","DEU","GBR",0.0270190223260546
"623","CHE","GBR",0.0521000810698433
"624","CAN","GBR",0.0437747955909701
"625","BEL","GBR",0.0162821272626047
"626","AUT","GBR",0.0118121321648526
"627","AUS","GBR",0.0147666119239816
"628","ZAF","GBR",0.0933052629894083
"629","TUR","GBR",0.010807762050795
"630","THA","GBR",0.086091716683434
"631","SAU","GBR",0.135459673812406
"632","PHL","GBR",0.0691698223592156
"633","PER","GBR",0.0954752590168764
"634","PAK","GBR",0.0286189009696327
"635","MYS","GBR",0.0568221452093191
"636","MEX","GBR",0.0579510163575952
"637","KOR","GBR",0.136271012697266
"638","IND","GBR",0.0497732708863828
"639","IDN","GBR",0.0300611235959955
"640","GRC","GBR",0.0317244807399745
"641","EGY","GBR",0.00584884292602683
"642","COL","GBR",0.0385144886457216
"643","CHN","GBR",0.209419766164032
"644","CHL","GBR",0.0611054483826914
"645","BRA","GBR",0.0552378271392083
"646","ARG","GBR",0.0598282551762663
"647","ARE","GBR",0.170920392491396
"648","ISL","GBR",0.0269822924617074
"649","OMN","GBR",0.026226170323257
"650","KEN","GBR",0.0932831423285869
"651","NGA","GBR",0.0742946457655024
"652","MAR","GBR",0.0070137041208409
"653","TUN","GBR",0.0143540901668271
"654","BGD","GBR",0.0156922150684372
"655","LKA","GBR",0.0452974336598312
"656","JAM","GBR",0.045272924007896
"657","PAN","GBR",0.0493765413900674
"658","TTO","GBR",0.0612424187181458
"659","BWA","GBR",0.05098375700566
"660","ZWE","GBR",0.107638664106408
"661","SWE","FRA",0.0131707735676989
"662","SGP","FRA",0.0963298741116884
"663","PRT","FRA",0.0362392521540553
"664","NZL","FRA",0.0193472548514672
"665","NOR","FRA",0.0312298959613585
"666","NLD","FRA",0.0226868766749593
"667","JPN","FRA",0.0196203714471204
"668","ITA","FRA",0.0066096189776241
"669","ISR","FRA",0.0215547800976607
"670","IRL","FRA",0.123174916929183
"671","HKG","FRA",0.0645109537451806
"672","GBR","FRA",0.0261112133520541
"674","FIN","FRA",0.0281789945664345
"675","ESP","FRA",0.0285368015066374
"676","DNK","FRA",0.00910703831271736
"677","DEU","FRA",0.0061105195938958
"678","CHE","FRA",0.0262265945049869
"679","CAN","FRA",0.0214161087406347
"680","BEL","FRA",0.00992285066224174
"681","AUT","FRA",0.0146630023400284
"682","AUS","FRA",0.0159671616241228
"683","ZAF","FRA",0.0719381114236719
"684","TUR","FRA",0.0303807100965361
"685","THA","FRA",0.108641095169665
"686","SAU","FRA",0.117606846698021
"687","PHL","FRA",0.0484532513745688
"688","PER","FRA",0.0749364760101549
"689","PAK","FRA",0.0090925668162842
"690","MYS","FRA",0.0819408703170415
"691","MEX","FRA",0.037139977830236
"692","KOR","FRA",0.161845959708469
"693","IND","FRA",0.0758844842384369
"694","IDN","FRA",0.0527966579467498
"695","GRC","FRA",0.0188473636096876
"696","EGY","FRA",0.0289517753057923
"697","COL","FRA",0.0141384247993263
"698","CHN","FRA",0.235530979516086
"699","CHL","FRA",0.0863728573998191
"700","BRA","FRA",0.0344782351503788
"701","ARG","FRA",0.0390904223604673
"702","ARE","FRA",0.150109353964036
"703","ISL","FRA",0.0174677296408861
"704","OMN","FRA",0.0181810373739782
"705","KEN","FRA",0.0677450940628553
"706","NGA","FRA",0.0526538800897914
"707","MAR","FRA",0.0230773645920384
"708","TUN","FRA",0.0339059440240523
"709","BGD","FRA",0.0264161449694743
"710","LKA","FRA",0.0713778595471687
"711","JAM","FRA",0.0204291615507376
"712","PAN","FRA",0.0285655028627081
"713","TTO","FRA",0.0817640799481165
"714","BWA","FRA",0.0715225400123815
"715","ZWE","FRA",0.0847453469137645
"716","SWE","FIN",0.01768871444369
"717","SGP","FIN",0.0830648388741614
"718","PRT","FIN",0.0272649267763344
"719","NZL","FIN",0.031620912969162
"720","NOR","FIN",0.0174246729420078
"721","NLD","FIN",0.010857581361455
"722","JPN","FIN",0.032397524784451
